GAME_ID,TEAM_ID,PLAYER_ID,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,MIN
22400679,1610612766,1642354,4,11,0.364,1,3,0.333,0,0,0,1,0,1,5,1,0,0,2,9,2,24.85
22400679,1610612766,203552,2,6,0.333,1,5,0.2,2,2,1,0,1,1,0,0,0,0,0,7,4,11.25
22400679,1610612766,1629006,3,7,0.429,0,2,0,2,2,1,1,1,2,0,3,2,2,0,8,6,14.483333333
22400679,1610612766,1629610,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,4,0,-9,10.333333333
22400679,1610612766,1629684,,,,,,,,,,,,,,,,,,,,0
22400679,1610612766,1631209,,,,,,,,,,,,,,,,,,,,0
22400213,1610612764,1641731,5,9,0.556,0,1,0,1,2,0.5,2,2,4,0,1,1,2,0,11,-23,35.483333333
22400213,1610612764,1628398,7,18,0.389,3,8,0.375,1,1,1,0,4,4,0,1,0,3,3,18,-14,24.166666667
22400213,1610612764,1642259,2,9,0.222,0,3,0,1,4,0.25,2,4,6,1,0,2,0,3,5,-12,27.933333333
22400213,1610612764,1629673,5,14,0.357,1,5,0.2,0,0,0,0,5,5,6,4,0,8,3,11,-10,33.766666667
22400213,1610612764,1642267,3,6,0.5,2,2,1,2,2,1,0,2,2,6,4,2,1,2,10,-12,30.916666667
22400213,1610612764,1642273,3,9,0.333,2,4,0.5,0,0,0,0,2,2,3,0,0,0,2,8,-4,24.6
22400213,1610612764,1630557,5,12,0.417,2,7,0.286,0,0,0,0,1,1,1,3,0,3,3,12,-12,33.683333333
22400213,1610612764,202685,4,7,0.571,0,0,0,2,2,1,3,5,8,2,1,0,0,1,10,-4,16.933333333
22400213,1610612764,1631098,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,3,5,2.266666667
22400213,1610612764,1630215,1,3,0.333,0,0,0,2,2,1,0,0,0,1,0,0,0,0,4,2,4.8
22400213,1610612764,1630264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.816666667
22400213,1610612764,1631116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.816666667
22400213,1610612764,1628963,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,1.816666667
22400213,1610612745,1628415,4,12,0.333,0,2,0,0,0,0,2,2,4,3,2,0,2,1,8,20,32.8
22400213,1610612745,1631095,2,10,0.2,1,7,0.143,6,6,1,2,7,9,0,0,1,0,1,11,2,32.116666667
22400213,1610612745,1630578,12,19,0.632,1,1,1,2,2,1,7,10,17,3,0,3,2,1,27,22,31
22400213,1610612745,1630224,6,15,0.4,1,6,0.167,5,5,1,2,2,4,2,2,0,6,1,18,13,36.916666667
22400213,1610612745,1641708,4,8,0.5,0,1,0,5,8,0.625,1,7,8,1,4,4,2,5,13,16,28.183333333
22400213,1610612745,203500,1,2,0.5,0,0,0,0,0,0,3,4,7,1,0,0,4,2,2,-4,15.183333333
22400213,1610612745,1642263,3,5,0.6,1,1,1,0,0,0,0,1,1,0,1,0,0,1,7,1,16.8
22400213,1610612745,1631106,5,10,0.5,0,2,0,0,0,0,0,6,6,2,3,2,2,2,10,14,26.4
22400213,1610612745,1628988,3,5,0.6,1,3,0.333,4,4,1,0,1,1,1,0,0,1,3,11,-3,16.966666667
22400213,1610612745,1630256,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3,1.816666667
22400213,1610612745,1629098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1.816666667
22400213,1610612745,201145,,,,,,,,,,,,,,,,,,,,0
22400947,1610612755,1642348,2,8,0.25,0,5,0,0,0,0,0,1,1,2,1,1,0,3,4,-26,22.1
22400947,1610612755,1626162,5,12,0.417,0,2,0,3,6,0.5,2,3,5,0,3,1,0,2,13,-17,25.533333333
22400947,1610612755,203083,2,6,0.333,0,1,0,0,0,0,2,4,6,1,0,2,0,2,4,-25,25.4
22400947,1610612755,1629656,11,23,0.478,2,8,0.25,5,6,0.833,0,4,4,3,3,2,6,2,29,-11,30.533333333
22400947,1610612755,1630215,3,9,0.333,2,6,0.333,1,2,0.5,0,6,6,8,2,0,2,4,9,-16,35.333333333
22400947,1610612755,1629022,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3333333333
22400947,1610612755,1641741,3,14,0.214,1,7,0.143,4,4,1,1,2,3,1,1,0,0,2,11,7,32.933333333
22400947,1610612755,1630288,9,14,0.643,2,4,0.5,0,0,0,1,1,2,3,2,0,0,1,20,-3,26.766666667
22400947,1610612755,1641737,5,7,0.714,0,0,0,3,4,0.75,4,5,9,1,1,2,0,1,13,12,22.6
22400947,1610612755,1642024,1,3,0.333,0,2,0,0,0,0,0,3,3,0,0,3,1,3,2,14,18.466666667
22400947,1610612755,1630178,,,,,,,,,,,,,,,,,,,,0
22400947,1610612755,1627824,,,,,,,,,,,,,,,,,,,,0
22400947,1610612761,1631197,9,19,0.474,4,10,0.4,3,4,0.75,4,8,12,5,4,0,3,1,25,14,42.766666667
22400947,1610612761,1630658,3,8,0.375,0,0,0,1,1,1,4,10,14,2,0,3,2,2,7,14,39.833333333
22400947,1610612761,1627751,4,6,0.667,0,0,0,1,1,1,1,4,5,2,2,2,4,0,9,8,17.05
22400947,1610612761,1642419,4,15,0.267,3,12,0.25,0,0,0,1,7,8,1,0,0,3,2,11,0,38.3
22400947,1610612761,1642347,2,6,0.333,1,4,0.25,0,0,0,0,0,0,5,0,0,1,1,5,17,12.316666667
22400947,1610612761,1630639,10,20,0.5,4,9,0.444,4,6,0.667,1,5,6,4,0,0,3,4,28,1,35.516666667
22400947,1610612761,1631115,9,19,0.474,2,3,0.667,5,6,0.833,5,7,12,6,0,0,1,3,25,2,32.033333333
22400947,1610612761,202066,3,7,0.429,2,2,1,0,0,0,1,1,2,8,1,0,3,4,8,9,22.183333333
22400947,1610612761,1630567,,,,,,,,,,,,,,,,,,,,0
22400947,1610612761,1628449,,,,,,,,,,,,,,,,,,,,0
22400947,1610612761,1627742,,,,,,,,,,,,,,,,,,,,0
22400947,1610612761,1630193,,,,,,,,,,,,,,,,,,,,0
22400488,1610612766,1630182,0,4,0,0,3,0,0,0,0,1,0,1,1,2,0,1,0,0,-13,22.333333333
22400488,1610612766,1628970,5,14,0.357,1,6,0.167,0,0,0,1,7,8,3,1,0,1,3,11,-14,26.483333333
22400488,1610612766,1631109,4,7,0.571,0,0,0,3,3,1,1,8,9,1,1,1,2,5,11,-9,28.333333333
22400488,1610612766,1641706,8,14,0.571,6,10,0.6,2,3,0.667,1,1,2,2,0,1,1,2,24,-27,31.666666667
22400488,1610612766,1630163,7,20,0.35,3,11,0.273,7,9,0.778,1,2,3,4,0,0,3,3,24,-7,33.2
22400488,1610612766,1628998,4,5,0.8,0,0,0,0,0,0,1,5,6,5,4,0,2,2,8,12,21.583333333
22400488,1610612766,1630208,0,2,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,-7,8.116666667
22400488,1610612766,203995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-8,5.35
22400488,1610612766,1642275,2,8,0.25,1,5,0.2,1,2,0.5,5,4,9,1,1,0,2,1,6,6,22.566666667
22400488,1610612766,1642354,1,4,0.25,0,1,0,0,0,0,1,0,1,0,0,0,2,1,2,2,13.033333333
22400488,1610612766,1641733,7,12,0.583,4,6,0.667,0,0,0,0,5,5,2,0,1,0,1,18,7,19.383333333
22400488,1610612766,201959,0,0,0,0,0,0,1,2,0.5,0,0,0,0,0,1,0,0,1,8,7.983333333
22400488,1610612766,203552,,,,,,,,,,,,,,,,,,,,0
22400488,1610612766,1629610,,,,,,,,,,,,,,,,,,,,0
22400488,1610612739,1629731,2,4,0.5,2,4,0.5,0,0,0,1,3,4,2,0,0,0,2,6,17,21.783333333
22400488,1610612739,1630596,6,13,0.462,1,6,0.167,4,5,0.8,1,4,5,1,1,2,1,1,17,10,31.4
22400488,1610612739,1628386,9,10,0.9,0,0,0,1,2,0.5,5,6,11,2,0,2,1,0,19,5,28.1
22400488,1610612739,1628378,8,16,0.5,3,7,0.429,0,0,0,0,3,3,4,0,0,1,2,19,3,29.266666667
22400488,1610612739,1629636,8,14,0.571,4,7,0.571,5,5,1,0,3,3,2,1,0,2,3,25,9,29.266666667
22400488,1610612739,1627777,4,7,0.571,2,5,0.4,0,0,0,0,2,2,3,0,0,3,5,10,6,18.366666667
22400488,1610612739,1627747,1,6,0.167,0,3,0,0,0,0,1,4,5,6,1,0,2,2,2,-1,24.683333333
22400488,1610612739,1629622,3,9,0.333,1,5,0.2,2,2,1,0,3,3,4,0,1,1,0,9,24,24.766666667
22400488,1610612739,1629660,3,10,0.3,2,5,0.4,0,0,0,1,3,4,5,2,0,0,2,8,13,20.166666667
22400488,1610612739,1641854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,3.05
22400488,1610612739,202684,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-9,3.05
22400488,1610612739,1630550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-9,3.05
22400488,1610612739,1642281,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-9,3.05
22400221,1610612740,1627742,7,18,0.389,4,8,0.5,0,0,0,2,4,6,6,1,0,8,2,18,-17,35.25
22400221,1610612740,1630530,4,12,0.333,2,8,0.25,4,4,1,0,2,2,2,0,0,1,3,14,-2,25.933333333
22400221,1610612740,1642274,5,5,1,0,0,0,0,0,0,4,6,10,2,0,0,1,0,10,-9,26.466666667
22400221,1610612740,1629750,1,10,0.1,0,4,0,0,2,0,1,4,5,2,0,0,0,0,2,-8,26.466666667
22400221,1610612740,1630527,3,10,0.3,0,2,0,2,2,1,4,6,10,4,2,1,6,3,8,-17,31.3
22400221,1610612740,1630526,1,7,0.143,1,5,0.2,2,2,1,3,3,6,1,0,0,2,2,5,-15,24.016666667
22400221,1610612740,1631288,4,5,0.8,2,3,0.667,1,1,1,1,3,4,1,0,0,1,1,11,-14,18.983333333
22400221,1610612740,1629669,4,11,0.364,0,5,0,0,2,0,2,4,6,1,0,1,1,1,8,-10,25.833333333
22400221,1610612740,1641998,2,3,0.667,0,0,0,2,4,0.5,4,4,8,2,0,2,3,3,6,0,17.7
22400221,1610612740,1641810,3,5,0.6,0,2,0,0,0,0,0,1,1,0,0,0,0,0,6,2,8.05
22400221,1610612740,1641722,,,,,,,,,,,,,,,,,,,,0
22400221,1610612740,1628464,,,,,,,,,,,,,,,,,,,,0
22400221,1610612760,1629652,3,6,0.5,3,5,0.6,2,4,0.5,0,3,3,1,2,1,0,3,11,6,32.15
22400221,1610612760,1630198,0,5,0,0,5,0,0,0,0,0,3,3,0,1,0,0,1,0,-2,21.733333333
22400221,1610612760,1631114,10,18,0.556,4,7,0.571,7,7,1,1,5,6,7,4,2,2,1,31,13,31.25
22400221,1610612760,1641717,2,7,0.286,1,4,0.25,0,0,0,0,4,4,1,5,0,0,2,5,13,27.883333333
22400221,1610612760,1628983,12,25,0.48,3,7,0.429,2,3,0.667,0,5,5,5,2,2,2,0,29,18,32.616666667
22400221,1610612760,1630598,4,11,0.364,2,6,0.333,0,0,0,3,2,5,3,0,0,1,2,10,13,24.333333333
22400221,1610612760,1642349,2,4,0.5,0,0,0,2,2,1,0,2,2,3,2,0,0,2,6,18,25.85
22400221,1610612760,1629026,3,3,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,7,12,14.016666667
22400221,1610612760,1631172,1,4,0.25,0,1,0,0,0,0,1,0,1,0,0,1,0,4,2,9,15.55
22400221,1610612760,1641794,1,4,0.25,0,2,0,0,0,0,0,1,1,0,0,0,0,1,2,-2,8.05
22400221,1610612760,1641745,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,-4,3.283333333
22400221,1610612760,1642502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3.283333333
22400221,1610612760,1642505,,,,,,,,,,,,,,,,,,,,0
22400336,1610612754,1631097,7,15,0.467,1,1,1,4,5,0.8,1,5,6,1,0,1,3,1,19,9,34.083333333
22400336,1610612754,1627783,7,15,0.467,3,5,0.6,4,4,1,2,5,7,2,0,0,1,1,21,-1,36.683333333
22400336,1610612754,1626167,6,10,0.6,3,5,0.6,0,0,0,1,6,7,4,2,2,1,1,15,9,31.916666667
22400336,1610612754,1629614,4,5,0.8,0,1,0,0,0,0,0,6,6,4,2,0,1,1,8,4,21.616666667
22400336,1610612754,1630169,9,17,0.529,5,9,0.556,0,0,0,0,4,4,8,2,0,2,1,23,5,38.166666667
22400336,1610612754,1630167,6,8,0.75,3,4,0.75,2,2,1,0,7,7,5,0,1,1,2,17,0,21.316666667
22400336,1610612754,204456,8,14,0.571,1,1,1,0,1,0,1,1,2,5,2,0,3,0,17,6,22.85
22400336,1610612754,1641716,3,6,0.5,1,3,0.333,0,0,0,1,4,5,4,1,0,0,1,7,9,23.533333333
22400336,1610612754,1642277,2,2,1,1,1,1,0,0,0,1,1,2,0,0,0,0,2,5,4,9.833333333
22400336,1610612754,1629650,,,,,,,,,,,,,,,,,,,,0
22400336,1610612754,1642402,,,,,,,,,,,,,,,,,,,,0
22400336,1610612754,1631245,,,,,,,,,,,,,,,,,,,,0
22400336,1610612754,201949,,,,,,,,,,,,,,,,,,,,0
22400336,1610612754,1641803,,,,,,,,,,,,,,,,,,,,0
22400336,1610612754,1641767,,,,,,,,,,,,,,,,,,,,0
22400336,1610612741,203897,12,22,0.545,5,9,0.556,3,5,0.6,0,3,3,3,1,0,4,1,32,-8,33.866666667
22400336,1610612741,1630245,6,8,0.75,3,5,0.6,0,0,0,0,2,2,5,2,2,1,3,15,1,32.4
22400336,1610612741,202696,5,11,0.455,3,5,0.6,0,0,0,3,6,9,2,0,0,0,1,13,-9,29.85
22400336,1610612741,1629632,7,19,0.368,4,12,0.333,1,1,1,0,4,4,9,1,0,2,2,19,7,31.95
22400336,1610612741,1630581,5,13,0.385,0,6,0,0,0,0,1,4,5,6,1,0,3,1,10,-10,26.4
22400336,1610612741,1628366,3,5,0.6,3,4,0.75,0,0,0,0,2,2,4,1,1,0,2,9,1,17.233333333
22400336,1610612741,1641824,2,7,0.286,2,3,0.667,2,2,1,0,2,2,3,0,2,1,0,8,-1,17.5
22400336,1610612741,1630188,3,6,0.5,0,3,0,4,4,1,3,4,7,0,0,1,0,1,10,0,18.15
22400336,1610612741,1631207,1,2,0.5,1,2,0.5,0,0,0,0,2,2,1,0,0,0,1,3,-8,14.533333333
22400336,1610612741,1641763,1,2,0.5,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,-10,11.816666667
22400336,1610612741,1629659,1,2,0.5,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,-8,6.3
22400336,1610612741,1628975,,,,,,,,,,,,,,,,,,,,0
22400336,1610612741,1628470,,,,,,,,,,,,,,,,,,,,0
22400336,1610612741,1630537,,,,,,,,,,,,,,,,,,,,0
22400029,1610612754,1631097,6,18,0.333,1,5,0.2,7,7,1,3,6,9,1,3,1,3,4,20,-14,33.166666667
22400029,1610612754,1627783,9,16,0.563,1,5,0.2,6,8,0.75,1,7,8,1,1,0,2,3,25,-10,33.866666667
22400029,1610612754,1626167,6,11,0.545,3,5,0.6,0,0,0,1,7,8,1,1,2,4,4,15,-18,32.833333333
22400029,1610612754,1631245,3,6,0.5,0,2,0,3,3,1,1,1,2,3,0,0,2,2,9,-25,22.183333333
22400029,1610612754,1630169,6,14,0.429,4,10,0.4,2,2,1,0,1,1,9,0,0,1,0,18,-18,33.883333333
22400029,1610612754,1641716,2,4,0.5,1,2,0.5,1,2,0.5,2,4,6,2,0,1,1,2,6,-1,24.183333333
22400029,1610612754,1630167,3,9,0.333,0,3,0,0,0,0,2,2,4,3,2,1,0,1,6,-4,16.65
22400029,1610612754,204456,6,8,0.75,0,0,0,0,0,0,0,2,2,8,3,1,2,0,12,15,20.516666667
22400029,1610612754,1642402,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,4,5.966666667
22400029,1610612754,1642277,1,2,0.5,1,1,1,0,0,0,2,2,4,2,1,0,0,0,3,9,13.65
22400029,1610612754,1641803,1,2,0.5,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,1,1.55
22400029,1610612754,1629650,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.55
22400029,1610612754,201949,,,,,,,,,,,,,,,,,,,,0
22400029,1610612749,1627752,5,5,1,3,3,1,0,2,0,0,2,2,2,1,1,0,1,13,27,26.616666667
22400029,1610612749,203507,14,21,0.667,0,0,0,9,11,0.818,2,8,10,11,2,1,6,4,37,16,34.75
22400029,1610612749,201572,4,8,0.5,1,3,0.333,2,2,1,3,2,5,3,1,1,2,4,11,3,32.833333333
22400029,1610612749,1641748,0,5,0,0,1,0,0,0,0,2,4,6,1,2,1,2,3,0,18,20.2
22400029,1610612749,203081,8,19,0.421,3,8,0.375,5,5,1,1,4,5,13,1,0,4,2,24,19,36.816666667
22400029,1610612749,1626171,7,12,0.583,3,4,0.75,0,0,0,1,6,7,1,1,0,2,2,17,6,23.35
22400029,1610612749,1631260,2,7,0.286,1,6,0.167,0,0,0,0,3,3,0,1,0,0,2,5,-22,23.266666667
22400029,1610612749,1626153,1,2,0.5,0,1,0,0,0,0,0,2,2,1,0,0,0,0,2,-9,10.833333333
22400029,1610612749,1629018,6,10,0.6,6,10,0.6,0,0,0,0,2,2,1,1,0,1,1,18,-6,29.283333333
22400029,1610612749,1630699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5166666667
22400029,1610612749,1641890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5166666667
22400029,1610612749,1630649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5166666667
22400029,1610612749,1641753,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,2,0.5166666667
22400029,1610612749,1626192,,,,,,,,,,,,,,,,,,,,0
22401091,1610612746,1626181,8,14,0.571,3,6,0.5,2,2,1,0,4,4,1,0,0,0,1,21,7,33.566666667
22401091,1610612746,202695,8,22,0.364,0,6,0,5,6,0.833,0,8,8,2,1,1,4,2,21,10,39.183333333
22401091,1610612746,1627826,7,10,0.7,0,0,0,4,5,0.8,9,11,20,5,0,0,1,2,18,10,37.9
22401091,1610612746,1627739,2,6,0.333,2,5,0.4,0,0,0,1,2,3,2,2,1,3,3,6,-2,26.366666667
22401091,1610612746,201935,8,19,0.421,1,6,0.167,3,4,0.75,0,3,3,5,7,1,5,2,20,2,39.783333333
22401091,1610612746,1627884,2,5,0.4,1,3,0.333,0,0,0,1,2,3,2,1,0,1,3,5,5,18.666666667
22401091,1610612746,1629234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-3,3.316666667
22401091,1610612746,203992,1,6,0.167,1,5,0.2,2,2,1,0,2,2,0,0,1,1,2,5,7,20.016666667
22401091,1610612746,201587,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,0,3,0,9,21.216666667
22401091,1610612746,1641738,,,,,,,,,,,,,,,,,,,,0
22401091,1610612746,1642353,,,,,,,,,,,,,,,,,,,,0
22401091,1610612746,1642280,,,,,,,,,,,,,,,,,,,,0
22401091,1610612746,201988,,,,,,,,,,,,,,,,,,,,0
22401091,1610612753,1630532,8,19,0.421,1,7,0.143,4,4,1,0,5,5,6,2,0,2,4,21,-10,39.566666667
22401091,1610612753,1631094,8,23,0.348,1,8,0.125,9,9,1,1,5,6,4,0,0,7,1,26,-5,36.45
22401091,1610612753,1628976,4,11,0.364,0,3,0,1,2,0.5,1,3,4,1,3,2,0,4,9,3,31.166666667
22401091,1610612753,203484,4,4,1,3,3,1,0,0,0,1,2,3,0,1,1,1,3,11,-3,32.833333333
22401091,1610612753,202709,2,7,0.286,2,2,1,4,5,0.8,1,4,5,3,2,0,2,1,10,5,28.633333333
22401091,1610612753,203914,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,8.516666667
22401091,1610612753,1641710,3,10,0.3,0,2,0,2,2,1,0,1,1,2,2,0,2,0,8,-14,19.366666667
22401091,1610612753,1631216,1,2,0.5,0,1,0,0,0,0,0,3,3,0,0,0,0,2,2,-9,16.933333333
22401091,1610612753,1629048,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-7,13.066666667
22401091,1610612753,1628371,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,-4,9.966666667
22401091,1610612753,1641783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3.5
22401091,1610612753,1641724,,,,,,,,,,,,,,,,,,,,0
22400058,1610612744,203952,3,7,0.429,2,4,0.5,5,5,1,1,2,3,4,3,0,2,3,13,-20,30.85
22400058,1610612744,1630228,9,18,0.5,1,2,0.5,0,2,0,0,5,5,2,1,1,0,4,19,-7,28.85
22400058,1610612744,1626172,2,3,0.667,0,0,0,1,4,0.25,4,7,11,5,2,1,3,6,5,-3,24.566666667
22400058,1610612744,1641764,6,11,0.545,0,3,0,1,1,1,1,3,4,4,2,0,2,5,13,-13,24.533333333
22400058,1610612744,201939,8,23,0.348,4,15,0.267,4,4,1,1,6,7,11,0,0,5,0,24,5,34.3
22400058,1610612744,1627741,2,8,0.25,2,6,0.333,0,0,0,0,3,3,0,1,0,1,3,6,-6,21.4
22400058,1610612744,1631218,3,5,0.6,0,0,0,1,2,0.5,4,2,6,2,1,0,1,0,7,5,21.633333333
22400058,1610612744,203937,2,4,0.5,0,0,0,0,0,0,0,6,6,5,1,1,0,1,4,0,19.116666667
22400058,1610612744,1630541,4,10,0.4,2,6,0.333,3,3,1,0,2,2,1,1,0,0,2,13,1,20.7
22400058,1610612744,1627780,5,6,0.833,1,2,0.5,0,0,0,0,1,1,2,0,0,0,1,11,18,14.05
22400058,1610612744,1630611,,,,,,,,,,,,,,,,,,,,0
22400058,1610612744,1630311,,,,,,,,,,,,,,,,,,,,0
22400058,1610612744,1630322,,,,,,,,,,,,,,,,,,,,0
22400058,1610612743,1629008,8,14,0.571,1,3,0.333,5,6,0.833,1,6,7,2,1,0,2,2,22,-1,31.383333333
22400058,1610612743,203932,4,6,0.667,3,4,0.75,4,6,0.667,0,9,9,5,0,0,2,0,15,13,32.9
22400058,1610612743,203999,14,24,0.583,3,4,0.75,7,9,0.778,2,8,10,6,5,1,4,1,38,23,40.033333333
22400058,1610612743,1631128,3,7,0.429,0,2,0,5,7,0.714,0,6,6,2,1,0,3,3,11,23,35.866666667
22400058,1610612743,1627750,4,12,0.333,1,3,0.333,3,3,1,0,3,3,7,1,3,1,3,12,4,34.233333333
22400058,1610612743,201566,3,7,0.429,1,3,0.333,0,0,0,0,1,1,5,0,0,1,3,7,-10,22.6
22400058,1610612743,1631212,1,1,1,1,1,1,4,4,1,1,0,1,2,0,1,1,1,7,-17,17.7
22400058,1610612743,1631124,2,7,0.286,1,4,0.25,0,0,0,0,1,1,3,1,0,1,1,5,-4,19.933333333
22400058,1610612743,1630192,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-11,5.366666667
22400058,1610612743,1641790,,,,,,,,,,,,,,,,,,,,0
22400058,1610612743,201599,,,,,,,,,,,,,,,,,,,,0
22400058,1610612743,1629618,,,,,,,,,,,,,,,,,,,,0
22400058,1610612743,203967,,,,,,,,,,,,,,,,,,,,0
22400058,1610612743,1641816,,,,,,,,,,,,,,,,,,,,0
22400779,1610612756,201142,15,22,0.682,2,5,0.4,5,5,1,0,5,5,9,2,0,7,5,37,5,42.216666667
22400779,1610612756,1629626,7,18,0.389,1,6,0.167,0,0,0,2,2,4,0,1,2,1,2,15,-8,33.466666667
22400779,1610612756,1630208,5,6,0.833,0,0,0,1,2,0.5,4,9,13,0,0,2,1,3,11,-4,27.766666667
22400779,1610612756,1626220,5,9,0.556,4,5,0.8,0,0,0,0,4,4,0,2,0,0,2,14,-20,35.283333333
22400779,1610612756,1626145,4,11,0.364,1,3,0.333,1,2,0.5,2,3,5,6,1,0,6,2,10,-5,33.45
22400779,1610612756,1642346,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,9.9
22400779,1610612756,203486,2,3,0.667,0,0,0,0,0,0,1,4,5,4,0,0,0,4,4,-1,17.416666667
22400779,1610612756,1631102,4,10,0.4,1,3,0.333,2,2,1,1,3,4,3,1,0,1,0,11,-4,25.95
22400779,1610612756,1631221,4,8,0.5,1,2,0.5,0,0,0,1,0,1,3,0,1,0,1,9,-3,14.55
22400779,1610612756,1642345,,,,,,,,,,,,,,,,,,,,0
22400779,1610612756,1627814,,,,,,,,,,,,,,,,,,,,0
22400779,1610612756,203995,,,,,,,,,,,,,,,,,,,,0
22400779,1610612756,1628420,,,,,,,,,,,,,,,,,,,,0
22400779,1610612745,1628415,5,13,0.385,4,9,0.444,4,4,1,1,1,2,3,2,0,1,4,18,8,31.483333333
22400779,1610612745,1631106,11,16,0.688,3,5,0.6,0,1,0,4,5,9,4,3,0,1,2,25,18,34.05
22400779,1610612745,1630578,7,12,0.583,0,2,0,3,6,0.5,2,11,13,5,2,1,2,3,17,13,38.433333333
22400779,1610612745,1630224,8,21,0.381,4,15,0.267,2,3,0.667,2,1,3,5,0,1,2,1,22,-4,36.583333333
22400779,1610612745,1641708,7,13,0.538,0,1,0,4,7,0.571,2,8,10,11,2,2,3,0,18,-5,41.483333333
22400779,1610612745,1630256,2,5,0.4,1,4,0.25,0,0,0,1,0,1,0,0,0,1,1,5,-6,15.183333333
22400779,1610612745,1641715,2,10,0.2,0,5,0,0,0,0,0,2,2,3,0,0,0,2,4,9,21.8
22400779,1610612745,203500,2,5,0.4,0,0,0,1,3,0.333,5,1,6,0,0,0,1,0,5,-5,9.566666667
22400779,1610612745,1642263,2,2,1,1,1,1,0,0,0,0,1,1,1,1,0,0,2,5,12,11.416666667
22400779,1610612745,1642368,,,,,,,,,,,,,,,,,,,,0
22400779,1610612745,201145,,,,,,,,,,,,,,,,,,,,0
22400779,1610612745,1628988,,,,,,,,,,,,,,,,,,,,0
22400779,1610612745,1629111,,,,,,,,,,,,,,,,,,,,0
22400779,1610612745,1627832,,,,,,,,,,,,,,,,,,,,0
22400779,1610612745,1631466,,,,,,,,,,,,,,,,,,,,0
22400746,1610612760,1631114,12,20,0.6,1,5,0.2,0,0,0,2,4,6,6,1,1,4,5,25,10,37.166666667
22400746,1610612760,1627936,5,10,0.5,2,4,0.5,2,2,1,2,1,3,2,1,0,0,3,14,7,27.016666667
22400746,1610612760,1628392,5,9,0.556,0,0,0,2,2,1,6,8,14,4,0,2,1,5,12,5,32.466666667
22400746,1610612760,1630598,9,18,0.5,8,13,0.615,0,0,0,2,9,11,2,0,0,0,1,26,15,38.066666667
22400746,1610612760,1628983,8,26,0.308,3,5,0.6,13,16,0.813,0,0,0,8,0,2,0,5,32,18,33.9
22400746,1610612760,1631119,2,5,0.4,1,3,0.333,0,0,0,3,5,8,3,1,0,1,2,5,12,14
22400746,1610612760,1629026,2,6,0.333,2,4,0.5,0,0,0,3,5,8,4,2,0,0,2,6,3,22.85
22400746,1610612760,1630198,1,7,0.143,1,6,0.167,0,0,0,2,2,4,0,0,0,2,3,3,-6,25.1
22400746,1610612760,1641794,1,3,0.333,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2,1,7.7
22400746,1610612760,1641745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8666666667
