GAME_ID,TEAM_ID,PLAYER_ID,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS,MIN
22400093,1610612761,1641711,0.264,0.346,0.302,0.571,0.563,0.75,0.429,0,0.063,0.048,0.095,0.083,0.167,0,0,0.167,0.273,0.397,29.516666667
22400093,1610612761,1630558,0.074,0,0.1,0,0.077,0,0,0,0.105,0.083,0.444,0,0.143,1,0.4,0.154,0.2,0,28.8
22400093,1610612761,1628449,0.206,0.133,0.216,0,0.286,0,0.333,0.143,0.471,0.375,0,0,0,0,0.333,0.25,0.2,0.111,15.983333333
22400093,1610612761,1642347,0.105,0.118,0.103,0.25,0.125,0,0,0,0,0,0.5,0.2,0,0,0,0.222,0.333,0.116,18.883333333
22400093,1610612761,1628981,0.214,0.182,0.148,0,0,0.4,0.333,0.333,0.091,0.176,0.2,0.667,0.5,1,0,0.429,0.25,0.2,12.316666667
22400093,1610612761,1642419,0.185,0.188,0.211,0.333,0.308,0.4,0.333,0.286,0.222,0.24,0.111,0,0,0,0.5,0,0.2,0.225,18.8
22400093,1610612761,1642367,0.207,0.167,0.214,0,0,0,0,1,0.333,0.429,0.2,0.25,1,0,0,0.333,0,0.125,8.9
22400093,1610612761,1630618,0.205,0.125,0.118,0,0,1,1,0,0.222,0.182,0,0.429,0,0,0.333,0,1,0.167,9.433333333
22400093,1610612761,1642279,0,,,,,,,,,,,,,,,,,,0
22400093,1610612761,202066,0,,,,,,,,,,,,,,,,,,0
22400093,1610612750,1630183,0.081,0.148,0.091,0.091,0.038,0,0,0.167,0.083,0.1,0.1,0.091,0.125,0.25,0,0.182,0.077,0.111,33.45
22400093,1610612750,203944,0.292,0.3,0.271,0.091,0.154,0.313,0.35,0.5,0.24,0.29,0.227,0.364,0,0,0,0.167,0.429,0.276,35.833333333
22400093,1610612750,203497,0.126,0.188,0.121,0,0,0.188,0.19,0.25,0.385,0.353,0.042,0.083,0.125,0.5,0.5,0.231,0.158,0.161,38.983333333
22400093,1610612750,1630162,0.303,0.281,0.323,0.417,0.4,0.067,0.15,0,0.222,0.182,0.174,0.333,0.143,0.125,0.333,0.25,0.056,0.264,39.183333333
22400093,1610612750,201144,0.202,0.1,0.214,0.286,0.353,0.267,0.211,0.2,0.095,0.115,0.429,0.111,0.5,0.25,0,0.111,0.154,0.161,25.95
22400093,1610612750,1628978,0.334,0.294,0.326,0.667,0.5,0.25,0.182,0,0.143,0.1,0.154,0.667,0.333,0,0,0.167,0.333,0.333,23.35
22400093,1610612750,1629675,0.184,0.188,0.171,0,0.125,0.5,0.364,0.25,0.231,0.235,0.083,0,0.5,0,0.5,0,0.182,0.227,21.183333333
22400093,1610612750,1629638,0.081,0.067,0.063,0.25,0.083,0.25,0.286,0,0.1,0.077,0.333,0,0,0,0,0.167,0.333,0.105,16.466666667
22400093,1610612750,204060,0,0,0,0,0,0,0,1,0,1,0.8,0,0,0,0,0.75,0,0,5.6
22400093,1610612750,1642265,0,,,,,,,,,,,,,,,,,,0
22400093,1610612750,1628408,0,,,,,,,,,,,,,,,,,,0
22400093,1610612750,1630568,0,,,,,,,,,,,,,,,,,,0
22400093,1610612750,1631159,0,,,,,,,,,,,,,,,,,,0
22400093,1610612750,1631169,0,,,,,,,,,,,,,,,,,,0
22400093,1610612750,1630545,0,,,,,,,,,,,,,,,,,,0
22401201,1610612753,1641783,0.273,0.071,0.172,0,0.1,0.667,0.667,0.2,0.091,0.125,0,0.6,0,0,0,0.167,0.4,0.167,15.883333333
22401201,1610612753,1628976,0.108,0.067,0.076,0,0.1,0.25,0.211,0.273,0.32,0.306,0.333,0.222,0.111,0.333,0.2,0.375,0.167,0.1,34.016666667
22401201,1610612753,1629048,0.137,0.222,0.183,0,0.091,0,0,0.357,0.333,0.341,0.333,0,0.125,0.333,0.2,0.294,0,0.156,38.016666667
22401201,1610612753,203484,0.103,0.125,0.119,0,0.105,0.063,0.1,0,0.048,0.031,0.091,0,0.125,0,0.25,0.125,0.083,0.104,31.316666667
22401201,1610612753,1630591,0.334,0.414,0.361,0.75,0.478,0.238,0.222,0.25,0.214,0.225,0.083,0.333,0.5,0.333,0.2,0.105,0.353,0.386,37.683333333
22401201,1610612753,1629021,0.147,0.333,0.158,0.5,0.125,0,0,0.2,0.222,0.214,0.143,0.167,0.25,0,0,0.167,0,0.302,19.2
22401201,1610612753,1641710,0.219,0.222,0.188,0,0,0.333,0.381,0.2,0.2,0.2,0.214,0.333,0.5,0.5,0.2,0.2,0.417,0.233,32.266666667
22401201,1610612753,1630175,0.354,0.154,0.429,0,0.5,0,0,0,0,0,0.286,0,0,0,1,0,0,0.138,14.65
22401201,1610612753,1631216,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,4.483333333
22401201,1610612753,1641724,0.239,0.188,0.241,0.667,0.625,0.333,0.375,0,0,0,0.125,0,0,0,0,0.2,0.2,0.244,12.5
22401201,1610612753,1628371,0,,,,,,,,,,,,,,,,,,0
22401201,1610612753,202709,0,,,,,,,,,,,,,,,,,,0
22401201,1610612753,1630644,0,,,,,,,,,,,,,,,,,,0
22401201,1610612753,1630243,0,,,,,,,,,,,,,,,,,,0
22401201,1610612749,1627752,0.023,0,0.032,0,0.083,0,0,0,0.154,0.133,0.125,0,0.2,0,0,0,0,0,20.433333333
22401201,1610612749,203507,0.462,0.536,0.453,0,0.1,0.438,0.545,0.333,0.25,0.259,0.056,0.462,0.25,0.667,1,0.071,0.444,0.468,35.6
22401201,1610612749,201572,0.149,0.125,0.146,0.167,0.15,0,0,0,0.316,0.273,0,0.182,0,0,0.333,0.25,0.167,0.123,28.416666667
22401201,1610612749,1641748,0.237,0.5,0.333,1,0.5,0,0,1,0.2,0.333,0,0,0,0,0,0.4,0.5,0.455,8.166666667
22401201,1610612749,203081,0.279,0.25,0.242,0.222,0.192,0.588,0.435,0.2,0.036,0.061,0.474,0.286,0.143,0,0.25,0.25,0.333,0.311,38.733333333
22401201,1610612749,1631260,0.155,0.094,0.167,0.333,0.381,0,0,0,0.182,0.16,0.091,0.2,0,0.2,0,0.2,0,0.103,32.566666667
22401201,1610612749,1626171,0.171,0.281,0.208,0.222,0.15,0.133,0.143,0.5,0.4,0.417,0.182,0,0.143,0.25,0,0.091,0.125,0.25,31.833333333
22401201,1610612749,203114,0.092,0,0.069,0,0.111,0,0,0,0.286,0.267,0.667,0.333,0.75,0,0,0.286,0.214,0,19.783333333
22401201,1610612749,1629018,0.076,0.074,0.093,0.25,0.25,0,0,0,0,0,0.111,0,0.25,0,0,0.375,0,0.086,24.466666667
22401201,1610612749,1630699,0,,,,,,,,,,,,,,,,,,0
22401201,1610612749,1626192,0,,,,,,,,,,,,,,,,,,0
22401201,1610612749,1642358,0,,,,,,,,,,,,,,,,,,0
22401201,1610612749,1641890,0,,,,,,,,,,,,,,,,,,0
22401201,1610612749,1626153,0,,,,,,,,,,,,,,,,,,0
22400971,1610612748,203952,0.185,0.2,0.211,0.25,0.294,0.25,0.25,0,0,0,0.091,0.111,0,0,0.333,0.273,0.333,0.211,21.7
22400971,1610612748,1628389,0.277,0.333,0.278,0.333,0.182,0.333,0.333,0.4,0.267,0.3,0,0.25,0.2,0.5,0,0.091,0.25,0.333,29.983333333
22400971,1610612748,1642276,0.201,0.296,0.212,0.333,0.2,0.1,0.231,0.333,0.45,0.423,0.053,0.125,0.2,0,0.25,0.357,0.286,0.271,35.733333333
22400971,1610612748,1629130,0.13,0,0.13,0,0.375,0,0,0,0,0,0.111,0.143,0,0,0.5,0.333,0,0,13.3
22400971,1610612748,1629639,0.261,0.2,0.308,0.25,0.235,0.25,0.25,0,0.182,0.167,0.636,0.111,0.4,0.333,0,0,0,0.211,22.466666667
22400971,1610612748,203937,0.162,0.227,0.143,0.167,0.136,0.25,0.182,0.111,0.263,0.214,0.357,0.286,0.5,0,0,0.143,0.2,0.224,29.816666667
22400971,1610612748,1630558,0.128,0.067,0.1,0.167,0.111,0,0,0.143,0.077,0.1,0.2,0.4,0.25,0.5,0.333,0.25,0.333,0.077,19.533333333
22400971,1610612748,1631170,0.247,0.2,0.2,0,0.1,0.625,0.545,0.333,0.125,0.2,0.231,0.333,0,0,0.333,0.2,0.3,0.245,26.766666667
22400971,1610612748,1626179,0.164,0.1,0.18,0.2,0.286,0,0,0,0.176,0.115,0.154,0.167,0,0,0.333,0,0,0.094,26.566666667
22400971,1610612748,1641796,0.173,0.222,0.208,0,0.2,0,0,0.5,0.143,0.222,0.4,0,0,0,0,0.4,0.143,0.154,14.133333333
22400971,1610612748,1629312,0,,,,,,,,,,,,,,,,,,0
22400971,1610612748,201567,0,,,,,,,,,,,,,,,,,,0
22400971,1610612763,1642377,0.151,0.107,0.17,0.25,0.357,0.111,0.2,0,0.115,0.091,0.167,0.111,0,0,0.25,0.1,0.154,0.116,26.133333333
22400971,1610612763,1628991,0.309,0.406,0.29,0.2,0.222,0.571,0.5,0.143,0.192,0.182,0.056,0.333,0,0.5,0,0.25,0.5,0.408,32.95
22400971,1610612763,1641744,0.183,0.167,0.164,0,0.071,0.286,0.25,0.625,0.15,0.286,0.063,0.286,0,0.667,0,0.364,0.091,0.169,27.2
22400971,1610612763,1630217,0.255,0.257,0.271,0.444,0.263,0,0,0,0.37,0.286,0.4,0.25,0.333,0,0.5,0.125,0.273,0.256,30.45
22400971,1610612763,1628379,0.145,0.161,0.145,0.167,0.167,0,0,0.167,0.158,0.16,0.222,0.2,0,0,0,0.167,0.111,0.153,29.2
22400971,1610612763,1630590,0.166,0.125,0.169,0.286,0.176,0.2,0.2,0.143,0.208,0.194,0.524,0.2,0.4,0.333,0.333,0.167,0.111,0.145,29.4
22400971,1610612763,1629634,0.234,0.4,0.269,0,0,0,0,0.333,0.071,0.118,0,0,0.333,0,0,0.25,0,0.324,13.916666667
22400971,1610612763,1630205,0.144,0.13,0.158,0,0.125,0.25,0.25,0.25,0.267,0.263,0.067,0,0.333,0.333,0,0,0.2,0.121,19.3
22400971,1610612763,1642285,0.129,0.105,0.147,0.333,0.267,0,0,0.25,0.091,0.133,0.214,0,0,0,0,0.25,0,0.125,18
22400971,1610612763,1641713,0.315,0.167,0.308,0.5,0.571,1,1,0,0.25,0.222,0,0,1,0,0,0.5,1,0.313,8.183333333
22400971,1610612763,1629723,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,2.633333333
22400971,1610612763,1628963,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,2.633333333
22400971,1610612763,1630643,0,,,,,,,,,,,,,,,,,,0
22401104,1610612766,1630182,0.336,0.2,0.333,0.5,0.333,0,0,0,0.143,0.125,0.333,0.4,0,0,0,0,0.333,0.25,8.133333333
22401104,1610612766,1628970,0.225,0.304,0.27,0.286,0.214,0.222,0.2,0.2,0.136,0.148,0.5,0.083,0,0.5,0,0,0.1,0.29,24.416666667
22401104,1610612766,1631109,0.218,0.231,0.148,0,0.056,0.444,0.545,0.5,0.409,0.429,0.071,0.4,0,0,0.2,0,0.333,0.235,32.25
22401104,1610612766,203552,0.123,0.231,0.143,0.333,0.125,0.2,0.167,0,0.182,0.143,0.182,0.091,0.5,0,0,0.167,0.2,0.235,29.866666667
22401104,1610612766,1642354,0.178,0.138,0.217,0.111,0.222,0,0,0,0.227,0.192,0.267,0.083,0,0.5,0.667,0.25,0.222,0.122,30.583333333
22401104,1610612766,1641878,0.262,0.083,0.281,0,0.167,0,0,0.4,0,0.111,0.6,0.333,0,0,0.333,0.286,0,0.065,17.416666667
22401104,1610612766,1629610,0.19,0.136,0.179,0.4,0.444,0,0,0,0.125,0.1,0.091,0.3,0,0,0,0.25,0,0.143,23.883333333
22401104,1610612766,1642275,0.174,0.136,0.17,0.25,0.333,0,0,0.167,0.235,0.217,0.182,0.286,0,0,0.2,0.182,0,0.135,27.016666667
22401104,1610612766,203994,0.25,0.263,0.2,0,0.143,0.5,0.667,0.25,0.25,0.25,0.143,0.2,0,0,0,0.3,0.75,0.271,20.433333333
22401104,1610612766,1629006,0.197,0.286,0.273,0.5,0.25,0,0,0,0.083,0.067,0,0,1,0,1,0.25,0,0.238,12.75
22401104,1610612766,1631217,0.155,0.214,0.136,0,0,1,1,1,0.333,0.429,0,0,1,0,0,0.167,0.333,0.242,13.25
22401104,1610612766,1629684,0,,,,,,,,,,,,,,,,,,0
22401104,1610612754,1630174,0.22,0.261,0.235,0.273,0.333,1,1,0.286,0.091,0.167,0.067,0,0.25,0,0,0.091,0.6,0.276,26.333333333
22401104,1610612754,1627783,0.277,0.214,0.254,0.091,0.148,0.4,0.571,0.111,0.385,0.273,0.056,0.333,0.25,0,0,0.2,0.286,0.208,28.3
22401104,1610612754,1626167,0.199,0.222,0.179,0.273,0.241,0,0,0.429,0.353,0.375,0.125,0.5,0,0.5,0,0.4,0,0.227,28.533333333
22401104,1610612754,1629614,0.153,0.148,0.145,0.1,0.107,0,0,0.2,0.059,0.091,0.133,0.25,0.5,0,0,0.2,0,0.141,28.683333333
22401104,1610612754,1630169,0.207,0.265,0.227,0.308,0.182,0,0,0,0.042,0.033,0.455,0,0.333,0.333,0,0,0.444,0.265,33.766666667
22401104,1610612754,1630167,0.241,0.188,0.242,0.143,0.294,0.5,0.333,0,0.286,0.25,0.091,0.333,0,0.2,0,0.333,0.125,0.195,18.233333333
22401104,1610612754,1641716,0.173,0.125,0.178,0.429,0.278,0.167,0.222,0,0.375,0.3,0.143,0,0,0,0.5,0.2,0.1,0.164,22.033333333
22401104,1610612754,204456,0.237,0.2,0.25,0,0.063,0,0,0.167,0.3,0.25,0.5,0.5,0.167,0.5,0.5,0,0.25,0.145,19.316666667
22401104,1610612754,1628418,0.178,0.25,0.179,0.143,0.133,0.333,0.222,0.75,0,0.214,0.077,0,0.167,0,0,0.333,0.091,0.245,19.466666667
22401104,1610612754,1641767,0.062,0.077,0.071,0.2,0.2,0,0,0,0,0,0.286,0,0.25,0,0,0.286,0,0.083,13.866666667
22401104,1610612754,1642277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.466666667
22401104,1610612754,1642484,0,,,,,,,,,,,,,,,,,,0
22401104,1610612754,1642402,0,,,,,,,,,,,,,,,,,,0
22401104,1610612754,1631245,0,,,,,,,,,,,,,,,,,,0
22401104,1610612754,201949,0,,,,,,,,,,,,,,,,,,0
22400042,1610612740,1630530,0.267,0.296,0.324,0.333,0.348,0.188,0.182,0.273,0.231,0.243,0,0.077,0.125,0.143,0,0.071,0.278,0.276,37.866666667
22400042,1610612740,1629750,0.073,0.1,0.08,0.25,0.167,0.154,0.111,0,0.133,0.087,0,0,0,0.333,0,0.286,0.083,0.123,27.6
22400042,1610612740,1642274,0.217,0.231,0.217,0,0,0.267,0.286,0.545,0.381,0.438,0.091,0.111,0.333,0.5,0.667,0.5,0.214,0.222,31.416666667
22400042,1610612740,1627749,0.316,0.231,0.279,0.5,0.286,0.316,0.25,0.125,0.25,0.214,0.6,0.5,0.111,0,0.667,0.214,0.188,0.273,33.25
22400042,1610612740,203468,0.265,0.344,0.271,0.429,0.318,0.25,0.308,0.182,0.077,0.108,0.167,0.111,0.25,0,0,0.3,0.294,0.33,35.55
22400042,1610612740,1630527,0.182,0.115,0.172,0,0.235,0.167,0.167,0,0.105,0.074,0.25,0.25,0.667,0,0,0.067,0.273,0.111,28.9
22400042,1610612740,1628464,0.024,0,0,0,0,0,0,0,0.273,0.214,0.2,0.167,0.167,0,0,0.333,0.125,0,16.583333333
22400042,1610612740,203901,0.119,0.083,0.1,0,0,0,0,0.167,0.167,0.167,0.5,1,0,0.333,0.5,0,0,0.063,14.75
22400042,1610612740,1630526,0.09,0.111,0.083,0,0.143,0.182,0.167,0.25,0.2,0.214,0,0,0,1,0,0,0.125,0.129,14.083333333
22400042,1610612740,1641722,0,,,,,,,,,,,,,,,,,,0
22400042,1610612740,1641998,0,,,,,,,,,,,,,,,,,,0
22400042,1610612740,1641810,0,,,,,,,,,,,,,,,,,,0
22400042,1610612763,1642377,0.189,0.208,0.2,0.4,0.286,0.2,0.2,0.25,0.222,0.231,0.188,0.182,0,0,0,0.091,0.25,0.224,21.866666667
22400042,1610612763,1628991,0.301,0.375,0.321,0,0.2,0.417,0.385,0.333,0.2,0.235,0.05,0.125,0.25,0.667,0.5,0.188,0.4,0.348,28.283333333
22400042,1610612763,1629634,0.087,0.087,0.083,0,0,0,0,0.571,0.35,0.407,0.118,0.143,0,0.333,0,0.214,0,0.069,22.466666667
22400042,1610612763,1630217,0.134,0.111,0.157,0.111,0.15,0,0,0,0.143,0.1,0.19,0.083,0.2,0,1,0.364,0,0.099,25.633333333
22400042,1610612763,1629630,0.336,0.333,0.305,0,0.211,0.7,0.7,0,0.125,0.091,0.333,0.455,0.6,0,0,0.071,0.667,0.36,28.55
22400042,1610612763,1628379,0.093,0.056,0.111,0.2,0.25,0,0,0.5,0.091,0.235,0.2,0,0.25,0,0,0,0,0.068,16.716666667
22400042,1610612763,1630583,0.185,0.267,0.176,0.429,0.15,0.125,0.182,0,0.316,0.24,0.19,0.222,0,0.5,0.333,0.25,0.182,0.267,27.3
22400042,1610612763,1630643,0.21,0.176,0.212,0.2,0.267,0,0.5,0.2,0,0.067,0,0.125,0,0.5,0.333,0.2,0.429,0.171,16.6
22400042,1610612763,1631222,0.129,0.091,0.154,0.333,0.214,0,0,0.25,0.222,0.231,0.2,0,0,0,0,0.333,0,0.103,13.266666667
22400042,1610612763,203935,0.199,0.19,0.22,0.429,0.321,0,0,0,0.2,0.154,0.333,0.2,0.5,0,0.333,0.091,0,0.19,25.783333333
22400042,1610612763,1630590,0.177,0.1,0.16,0,0.143,0,0,0,0.25,0.222,0.571,0.5,0.5,0,0,0.4,0,0.08,13.533333333
22400042,1610612763,1629723,0,,,,,,,,,,,,,,,,,,0
22401158,1610612766,1629610,0.154,0.188,0.146,0.25,0.176,0,0,0.333,0.294,0.3,0.091,0.25,0,0,1,0.167,0.125,0.171,23.983333333
22401158,1610612766,1642275,0.183,0.148,0.216,0.125,0.261,0,0,0,0.231,0.214,0,0.091,0,0,0,0.4,0.111,0.134,30.983333333
22401158,1610612766,203994,0.383,0.6,0.413,0,0.105,0.286,0.4,0.25,0.571,0.5,0.286,0.286,0,0,0,0.625,0.583,0.51,25.75
22401158,1610612766,1641733,0.217,0.25,0.2,0.6,0.321,0.667,0.545,0,0.231,0.207,0.5,0.154,0,0,0,0.111,0.273,0.337,37.433333333
22401158,1610612766,1642354,0.208,0.091,0.185,0.167,0.174,0.111,0.167,0.333,0,0.037,0.333,0.308,1,0,0,0.182,0.154,0.102,32.516666667
22401158,1610612766,1641878,0.182,0.059,0.111,0.167,0.267,0.25,0.25,0,0.167,0.15,0.111,0.4,0,0,0,0,0.167,0.104,21.45
22401158,1610612766,1631111,0.172,0.2,0.163,0.143,0.2,0,0,0,0.1,0.083,0.077,0.25,0.25,0,0,0,0,0.17,25.95
22401158,1610612766,1631301,0.146,0.071,0.158,0,0.176,0.167,0.154,0.333,0.125,0.158,0.111,0.091,0.333,0.5,0,0,0.1,0.089,24.066666667
22401158,1610612766,201959,0.12,0.083,0.167,0,0,0,0,1,0.211,0.25,0,0,0,0.667,1,0.5,0,0.061,17.866666667
22401158,1610612766,203552,0,,,,,,,,,,,,,,,,,,0
22401158,1610612766,1629684,0,,,,,,,,,,,,,,,,,,0
22401158,1610612761,1629628,0.314,0.308,0.324,0.429,0.368,0,0,0,0.077,0.053,0.111,0,1,0,1,0,0,0.333,14.316666667
22401158,1610612761,1642367,0.22,0.194,0.195,0.071,0.122,0.222,0.167,0.231,0.226,0.227,0.367,0.5,0.429,0,0,0.083,0.182,0.179,37.616666667
22401158,1610612761,1631115,0.155,0.121,0.141,0,0.108,0.2,0.333,0.455,0.25,0.308,0.136,0.25,0,0,0.5,0.385,0.25,0.108,33.566666667
22401158,1610612761,1630567,0.308,0.35,0.306,0.333,0.208,0,0,0.3,0.444,0.393,0.417,0.5,0,1,0,0,0.333,0.333,20.383333333
22401158,1610612761,1630193,0.171,0.231,0.176,0.286,0.263,0,0,0.167,0.077,0.105,0.111,0,0,0,0,0.25,0,0.242,14.316666667
22401158,1610612761,1642419,0.17,0.143,0.204,0.182,0.276,0,0,0,0.15,0.115,0.091,0,0.2,0,0,0.5,0.2,0.139,27.35
22401158,1610612761,1631197,0.202,0.235,0.188,0.214,0.167,0.5,0.4,0.111,0.261,0.219,0.143,0.167,0,0,0,0.2,0.222,0.256,29.766666667
22401158,1610612761,1630639,0.156,0.172,0.155,0.2,0.185,0.286,0.4,0.222,0.19,0.2,0.318,0,0.25,0,0,0.1,0.273,0.187,27.9
22401158,1610612761,1631306,0.136,0.107,0.145,0.222,0.192,0,0,0.125,0.091,0.1,0.091,0.143,0,1,0.5,0.125,0.111,0.111,25.866666667
22401158,1610612761,202066,0.287,0.364,0.316,0.5,0.375,0,0,0,0,0,0.111,0,0.667,0,0,0,0,0.346,8.916666667
22401158,1610612761,1630534,0,,,,,,,,,,,,,,,,,,0
22401158,1610612761,1628449,0,,,,,,,,,,,,,,,,,,0
22401158,1610612761,1642347,0,,,,,,,,,,,,,,,,,,0
22400020,1610612750,1630183,0.198,0.156,0.183,0.231,0.235,0.083,0.154,0.375,0.143,0.207,0.176,0.333,0.333,0.5,0.143,0.462,0.077,0.157,37.4
22400020,1610612750,203944,0.296,0.2,0.25,0.125,0.179,0.667,0.615,0.143,0.12,0.125,0.227,0.444,0.111,0,0.4,0.067,0.333,0.241,41.266666667
22400020,1610612750,203497,0.087,0.132,0.089,0,0,0.083,0.071,0.375,0.333,0.344,0.105,0.143,0,0.75,0.4,0.154,0.438,0.105,40.983333333
22400020,1610612750,1630162,0.303,0.35,0.333,0.375,0.368,0.167,0.154,0.125,0.16,0.152,0.091,0.222,0,0,0.167,0.286,0.214,0.333,41.916666667
22400020,1610612750,201144,0.16,0.118,0.171,0.267,0.265,0.2,0.25,0,0.182,0.148,0.412,0,0.556,0,0,0.083,0.143,0.151,36.75
22400020,1610612750,1628978,0.097,0.063,0.114,0.143,0.235,0,0,0,0.273,0.214,0.2,0,0,0,0,0.2,0,0.073,19.1
22400020,1610612750,1629675,0.234,0.389,0.279,0.286,0.2,0,0,0.2,0.308,0.278,0.182,0,0,0,0.25,0.1,0,0.34,23.75
22400020,1610612750,1642265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
22400020,1610612750,1629638,0.155,0.211,0.154,0.25,0.143,0,0,0.2,0.182,0.188,0.273,0.333,0,0,0,0.286,0,0.192,20.55
22400020,1610612750,204060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333
22400020,1610612750,1628408,0,,,,,,,,,,,,,,,,,,0
22400020,1610612750,1630568,0,,,,,,,,,,,,,,,,,,0
22400020,1610612750,1631169,0,,,,,,,,,,,,,,,,,,0
22400020,1610612750,1630545,0,,,,,,,,,,,,,,,,,,0
22400020,1610612758,1631099,0.146,0.146,0.183,0.222,0.233,0,0,0.3,0.2,0.222,0.125,0,0.167,0.25,0,0.067,0.063,0.128,45.05
22400020,1610612758,1627734,0.237,0.278,0.221,0,0.111,0.333,0.3,0.4,0.357,0.364,0.222,0.333,0,0.5,0,0.071,0.286,0.253,39.65
22400020,1610612758,203458,0.111,0.167,0.143,0,0.2,0,0,0,0.167,0.167,0,0,0,0,0,0.4,0,0.154,8.55
22400020,1610612758,1628989,0.126,0.083,0.137,0,0.167,0,0,0,0.261,0.231,0.333,0.1,0,0.2,1,0.154,0,0.067,30.916666667
22400020,1610612758,1628368,0.456,0.524,0.438,0.6,0.333,0.625,0.611,0.222,0.029,0.068,0.438,0.462,0.5,0.2,0.5,0.214,0.533,0.545,44.483333333
22400020,1610612758,1629162,0.166,0.063,0.125,0,0.111,0.5,0.571,0.25,0.143,0.167,0.2,0,0,0,0,0.167,0.429,0.122,16.666666667
22400020,1610612758,1631165,0.098,0.05,0.093,0.167,0.15,0,0,0.125,0.286,0.227,0.091,0.333,0.5,0.333,1,0.4,0.1,0.053,23.116666667
22400020,1610612758,1626168,0.106,0.051,0.103,0.091,0.161,0.143,0.125,0.182,0.182,0.182,0.063,0.111,0.2,0,0,0.364,0.125,0.068,41.033333333
22400020,1610612758,203926,0.159,0.188,0.188,0.5,0.267,0,0,0,0.25,0.176,0.125,0,0,0,0,0.5,0,0.174,15.533333333
22400020,1610612758,1641732,0,,,,,,,,,,,,,,,,,,0
22400020,1610612758,1642403,0,,,,,,,,,,,,,,,,,,0
22400020,1610612758,1630222,0,,,,,,,,,,,,,,,,,,0
22401160,1610612748,203952,0.218,0.227,0.182,0.333,0.261,0.2,0.444,0.222,0.308,0.273,0.385,0.3,0.143,0,0.2,0.25,0.286,0.241,27.083333333
22401160,1610612748,1628389,0.227,0.171,0.214,0.167,0.107,0.444,0.545,0,0.3,0.214,0.136,0.111,0.167,0,0.4,0.143,0.3,0.198,35.216666667
22401160,1610612748,1642276,0.15,0.273,0.188,0,0,0,0,0.667,0.25,0.389,0.067,0,0.143,0.333,0,0.5,0,0.214,25.333333333
22401160,1610612748,202692,0.161,0.125,0.188,0.286,0.333,0.333,0.333,0,0.333,0.2,0,0,0.667,0,0,0.333,0.5,0.167,15.5
22401160,1610612748,1629639,0.357,0.361,0.356,0.182,0.241,0.25,0.222,0.125,0.143,0.138,0.167,0.429,0.167,0,0.25,0,0.222,0.33,35.583333333
22401160,1610612748,1630558,0.162,0.188,0.152,0.4,0.227,0.375,0.286,0.143,0.083,0.097,0.381,0.125,0.5,0.5,0.2,0.333,0.455,0.221,35.583333333
22401160,1610612748,1629312,0.09,0.083,0.106,0.25,0.25,0,0,0.75,0.278,0.364,0.25,0,0,0,0,0.167,0,0.086,25.45
22401160,1610612748,203937,0.139,0.167,0.132,0,0,0,0,0,0.154,0.111,0.111,0.25,0,0.5,0.25,0.143,0,0.133,21.933333333
22401160,1610612748,1629130,0.213,0.067,0.194,0,0.571,0,0,0,0.077,0.059,0.2,0.5,0.167,0,0.25,0,0,0.054,18.316666667
22401160,1610612748,1630528,0,,,,,,,,,,,,,,,,,,0
22401160,1610612748,1631170,0,,,,,,,,,,,,,,,,,,0
22401160,1610612748,1642352,0,,,,,,,,,,,,,,,,,,0
22401160,1610612748,1641796,0,,,,,,,,,,,,,,,,,,0
22401160,1610612748,1626179,0,,,,,,,,,,,,,,,,,,0
22401160,1610612748,1641815,0,,,,,,,,,,,,,,,,,,0
22401160,1610612741,1628989,0.207,0.22,0.222,0.333,0.321,0,0,0.111,0.103,0.105,0.241,0.167,0.2,0,0,0.3,0.143,0.218,36.866666667
22401160,1610612741,1641824,0.15,0.146,0.143,0.231,0.179,0.286,0.286,0,0.143,0.108,0,0.143,0.2,0.25,0,0,0.167,0.167,34.233333333
22401160,1610612741,202696,0.21,0.225,0.217,0.154,0.143,0,0,0.667,0.179,0.297,0.276,0.222,0.4,0.333,1,0.222,0.143,0.2,35.1
22401160,1610612741,1629632,0.262,0.147,0.209,0,0.185,0.727,0.727,0,0.217,0.156,0.182,0.333,0,0.2,0.333,0.3,0.5,0.205,35.7
22401160,1610612741,1630581,0.255,0.262,0.244,0.231,0.176,0.333,0.333,0.2,0.424,0.372,0.355,0.333,0.333,0.5,0,0.154,0.375,0.264,40.466666667
22401160,1610612741,1631207,0.118,0.154,0.107,0.4,0.273,0,0,0,0.083,0.077,0.273,0.25,0.5,0,0,0.25,0,0.171,15.85
22401160,1610612741,1630172,0.196,0.4,0.211,0,0.222,0,0,0,0,0,0,0.222,0.333,0,0,0,0,0.235,13.766666667
