GAME_ID,TEAM_ID,PLAYER_ID,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,MIN
22400226,1610612757,1631121,,,,,,,,,,,,,,,,0
22400226,1610612757,1631303,,,,,,,,,,,,,,,,0
22400226,1610612757,1631386,,,,,,,,,,,,,,,,0
22400226,1610612757,1629680,,,,,,,,,,,,,,,,0
22400284,1610612751,1629661,0.667,0.333,0.4,0,0.6,0,0,0.6,0.4,0,1,1,0,0.5,0.5,13.933333333
22400284,1610612751,1630592,0.273,0.727,0.222,0,0.5,0.278,0.278,0.444,0.222,0.5,0.5,1,0,0.8,0.2,40.85
22400284,1610612751,1630533,0.727,0.273,0.421,0,0.316,0.211,0.263,0.211,0.421,0.5,0.5,1,0,0.667,0.333,37.283333333
22400284,1610612751,1630560,0.364,0.636,0.261,0.087,0.391,0,0.348,0.217,0.174,0.333,0.667,0,1,0.167,0.833,23.15
22400284,1610612751,203471,0.556,0.444,0.387,0.065,0.387,0.065,0.226,0,0.323,0.167,0.833,0.75,0.25,0.4,0.6,31.216666667
22400284,1610612751,1629003,0.7,0.3,0.462,0.308,0.462,0,0.077,0,0.154,0,1,1,0,0.4,0.6,28.483333333
22400284,1610612751,1630553,0.222,0.778,0.25,0,0.75,0.375,0,0.375,0.25,1,0,1,0,1,0,29.516666667
22400284,1610612751,1631213,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,17.833333333
22400284,1610612751,1630570,0.4,0.6,0.25,0,0.75,0,0,0.375,0.25,1,0,1,0,1,0,17.733333333
22400284,1610612751,1641727,,,,,,,,,,,,,,,,0
22400284,1610612751,1642385,,,,,,,,,,,,,,,,0
22400284,1610612744,1630322,0.5,0.5,0.462,0,0.462,0.385,0.077,0,0.462,0.667,0.333,1,0,0.8,0.2,27.7
22400284,1610612744,203110,0.5,0.5,0.333,0,0.5,0,0.167,0,0.333,1,0,1,0,1,0,28.916666667
22400284,1610612744,1631218,1,0,1,0,0,0.5,0,0.25,1,0.75,0.25,0,0,0.75,0.25,17.083333333
22400284,1610612744,203952,0.692,0.308,0.556,0,0.333,0.222,0.111,0.111,0.556,0.4,0.6,1,0,0.571,0.429,32.95
22400284,1610612744,201939,0.059,0.941,0,0,0.857,0.321,0.143,0.107,0,0,0,0.625,0.375,0.625,0.375,29.466666667
22400284,1610612744,203937,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,14.083333333
22400284,1610612744,1630541,0.375,0.625,0.4,0,0.6,0.333,0,0.2,0.4,1,0,1,0,1,0,16.116666667
22400284,1610612744,1627741,0.333,0.667,0.222,0,0.667,0,0.111,0,0.222,1,0,1,0,1,0,16.733333333
22400284,1610612744,1641764,0.4,0.6,0.286,0,0.429,0,0.286,0,0.286,0,1,1,0,0.5,0.5,22.633333333
22400284,1610612744,1626172,1,0,1,0,0,0,0,0.5,1,0,1,0,0,0,1,12.516666667
22400284,1610612744,1627780,0.778,0.222,1,0,0,0.5,0,0,1,0.5,0.5,0,0,0.5,0.5,21.8
22400284,1610612744,1630228,,,,,,,,,,,,,,,,0
22400284,1610612744,1630611,,,,,,,,,,,,,,,,0
22401130,1610612750,1630183,0.667,0.333,0,0,0,0,1,0,0,0,0,0,0,0,0,25.55
22401130,1610612750,203944,0.818,0.182,0.667,0.133,0,0.267,0.333,0,0.533,0.6,0.4,0,0,0.6,0.4,33.1
22401130,1610612750,203497,1,0,0.87,0,0,0.087,0.13,0.261,0.87,0.4,0.6,0,0,0.4,0.6,35.65
22401130,1610612750,1630162,0.381,0.619,0.324,0,0.486,0.162,0.189,0.027,0.324,0.5,0.5,0.333,0.667,0.417,0.583,38.2
22401130,1610612750,201144,0.429,0.571,0.25,0,0.75,0,0,0,0.25,1,0,0.5,0.5,0.667,0.333,24.966666667
22401130,1610612750,1628978,0.333,0.667,0.308,0,0.692,0,0,0,0.308,1,0,1,0,1,0,18.683333333
22401130,1610612750,1629675,0.5,0.5,0.889,0,0,0,0.111,0.222,0.889,0.25,0.75,0,0,0.25,0.75,27.133333333
22401130,1610612750,1629638,0.6,0.4,0.571,0,0,0.286,0.429,0,0.571,1,0,0,0,1,0,26.916666667
22401130,1610612750,1641740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8
22401130,1610612750,1642265,,,,,,,,,,,,,,,,0
22401130,1610612750,1630568,,,,,,,,,,,,,,,,0
22401130,1610612750,1630538,,,,,,,,,,,,,,,,0
22401130,1610612750,204060,,,,,,,,,,,,,,,,0
22401130,1610612750,1631159,,,,,,,,,,,,,,,,0
22401130,1610612750,1631169,,,,,,,,,,,,,,,,0
22401130,1610612755,1642348,0.4,0.6,0.4,0,0.6,0,0,0,0.4,1,0,0,1,0.5,0.5,11.266666667
22401130,1610612755,1627824,0.733,0.267,0.842,0.105,0,0.368,0.158,0.368,0.737,0.875,0.125,0,0,0.875,0.125,37.333333333
22401130,1610612755,1641737,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,24.433333333
22401130,1610612755,1629656,0.444,0.556,0.286,0,0.643,0.071,0.071,0.143,0.286,0.75,0.25,0.667,0.333,0.7,0.3,36.066666667
22401130,1610612755,1630215,0.733,0.267,0.75,0,0.188,0.125,0.063,0.25,0.75,0.5,0.5,1,0,0.571,0.429,32
22401130,1610612755,1629022,0.333,0.667,0.333,0,0.5,0.111,0.167,0.111,0.333,0.333,0.667,0.667,0.333,0.5,0.5,37.583333333
22401130,1610612755,1641741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65
22401130,1610612755,1630658,0.833,0.167,1,0,0,0,0,0.333,1,0.667,0.333,0,0,0.667,0.333,15.416666667
22401130,1610612755,1641720,0.556,0.444,0.571,0.571,0.429,0,0,0.429,0,0,1,1,0,0.333,0.667,22.283333333
22401130,1610612755,1630542,0.833,0.167,1,0,0,0,0,0,1,0.333,0.667,0,0,0.333,0.667,20.966666667
22401130,1610612755,203083,,,,,,,,,,,,,,,,0
22401130,1610612755,1626162,,,,,,,,,,,,,,,,0
22400222,1610612746,1627739,0.6,0.4,0.727,0.182,0.273,0.182,0,0.182,0.545,0.75,0.25,1,0,0.8,0.2,30.633333333
22400222,1610612746,1627884,0.667,0.333,0.364,0,0.545,0.273,0.091,0.273,0.364,0.5,0.5,1,0,0.75,0.25,22.333333333
22400222,1610612746,1627826,1,0,1,0,0,0,0,0.25,1,1,0,0,0,1,0,27.45
22400222,1610612746,1626181,0.667,0.333,0.462,0.154,0.462,0.231,0.077,0.231,0.308,0.667,0.333,1,0,0.8,0.2,33.416666667
22400222,1610612746,201935,0.467,0.533,0.316,0.105,0.474,0.105,0.211,0.158,0.211,0.333,0.667,0.333,0.667,0.333,0.667,31.416666667
22400222,1610612746,1629645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.783333333
22400222,1610612746,201587,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,14.283333333
22400222,1610612746,1629599,0.625,0.375,0.286,0,0.429,0.286,0.286,0.286,0.286,1,0,1,0,1,0,25.783333333
22400222,1610612746,1629611,0.667,0.333,0.429,0,0.429,0.214,0.143,0.143,0.429,0.667,0.333,1,0,0.8,0.2,23.5
22400222,1610612746,1641757,0.625,0.375,0.5,0,0.375,0.375,0.125,0,0.5,0.5,0.5,1,0,0.667,0.333,12
22400222,1610612746,1641738,0.6,0.4,1,0,0,0,0,0.5,1,0.5,0.5,0,0,0.5,0.5,8.083333333
22400222,1610612746,1630538,0.5,0.5,0,0,0.6,0,0.4,0,0,0,0,0,1,0,1,5.316666667
22400222,1610612746,1630539,,,,,,,,,,,,,,,,0
22400222,1610612745,1628415,0.333,0.667,0.133,0,0.8,0.067,0.067,0.2,0.133,1,0,1,0,1,0,30.183333333
22400222,1610612745,1631095,0.333,0.667,0,0,0.6,0,0.4,0,0,0,0,1,0,1,0,20.583333333
22400222,1610612745,1630578,0.857,0.143,0.769,0,0.231,0,0,0.231,0.769,0.2,0.8,1,0,0.333,0.667,30.05
22400222,1610612745,1630224,0.333,0.667,0.19,0,0.714,0,0.095,0.143,0.19,0.5,0.5,0.6,0.4,0.571,0.429,36.383333333
22400222,1610612745,1627832,0.611,0.389,0.533,0.133,0.4,0.533,0.067,0.133,0.4,0.25,0.75,1,0,0.5,0.5,34.1
22400222,1610612745,1641708,0.778,0.222,0.444,0,0.333,0.278,0.222,0.278,0.444,1,0,1,0,1,0,34.25
22400222,1610612745,1631106,0.857,0.143,0.889,0,0,0.444,0.111,0.111,0.889,0.625,0.375,0,0,0.625,0.375,25.983333333
22400222,1610612745,1629111,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,17.1
22400222,1610612745,1642263,0.25,0.75,1,0,0,1,0,1,1,0,1,0,0,0,1,11.366666667
22400222,1610612745,201145,,,,,,,,,,,,,,,,0
22400222,1610612745,1628988,,,,,,,,,,,,,,,,0
22400222,1610612745,1629098,,,,,,,,,,,,,,,,0
22400222,1610612745,1630256,,,,,,,,,,,,,,,,0
22401053,1610612764,1642358,0.462,0.538,0.667,0,0.333,0.444,0,0.222,0.667,0.333,0.667,1,0,0.5,0.5,34
22401053,1610612764,1630551,0.5,0.5,0.333,0,0.667,0.278,0,0.111,0.333,0.333,0.667,1,0,0.714,0.286,21.816666667
22401053,1610612764,1642259,0.588,0.412,0.5,0,0.5,0,0,0,0.5,0.833,0.167,0.75,0.25,0.8,0.2,30.833333333
22401053,1610612764,1629673,0.417,0.583,0.333,0,0.667,0.111,0,0,0.333,0.333,0.667,0.25,0.75,0.286,0.714,22.166666667
22401053,1610612764,1642267,0.5,0.5,0.222,0,0.667,0.222,0.111,0,0.222,0,1,0,1,0,1,28.233333333
22401053,1610612764,1641732,0.429,0.571,0.25,0,0.75,0.375,0,0,0.25,0,1,1,0,0.667,0.333,27.65
22401053,1610612764,1641798,0.667,0.333,0.667,0,0.25,0.167,0.083,0.167,0.667,0.75,0.25,1,0,0.8,0.2,31.95
22401053,1610612764,1630550,0.75,0.25,1,0,0,0.5,0,0,1,1,0,0,0,1,0,20.3
22401053,1610612764,1641774,0.615,0.385,0.824,0.118,0,0,0.176,0,0.706,0.714,0.286,0,0,0.714,0.286,23.05
22401053,1610612764,1642273,,,,,,,,,,,,,,,,0
22401053,1610612764,1630264,,,,,,,,,,,,,,,,0
22401053,1610612764,1626158,,,,,,,,,,,,,,,,0
22401053,1610612755,1641741,0.429,0.571,0.462,0,0.231,0.154,0.308,0,0.462,1,0,1,0,1,0,33.583333333
22401053,1610612755,1642348,0.733,0.267,0.842,0,0.158,0.105,0,0.211,0.842,0.375,0.625,1,0,0.444,0.556,35.9
22401053,1610612755,1627824,0.467,0.533,0.381,0,0.429,0.095,0.19,0.19,0.381,0.25,0.75,1,0,0.571,0.429,26.916666667
22401053,1610612755,1629656,0.438,0.563,0.182,0.091,0.545,0,0.273,0.091,0.091,0,1,0,1,0,1,33.466666667
22401053,1610612755,1630288,0.7,0.3,0.727,0.182,0.273,0,0,0.364,0.545,0.5,0.5,0,1,0.4,0.6,27.933333333
22401053,1610612755,1630215,0.3,0.7,0.143,0,0.857,0.214,0,0,0.143,1,0,0.5,0.5,0.6,0.4,25.566666667
22401053,1610612755,1630542,0.333,0.667,0.5,0,0,1,0.5,0,0.5,1,0,0,0,1,0,18.55
22401053,1610612755,1641737,1,0,1,0,0,0.333,0,0.333,1,1,0,0,0,1,0,22.616666667
22401053,1610612755,1630762,0.444,0.556,1,0,0,0.5,0,0,1,0.5,0.5,0,0,0.5,0.5,15.466666667
22401053,1610612755,1630178,,,,,,,,,,,,,,,,0
22401053,1610612755,1626162,,,,,,,,,,,,,,,,0
22401053,1610612755,1629022,,,,,,,,,,,,,,,,0
22400317,1610612751,1631213,0.333,0.667,0.267,0,0.6,0.6,0.133,0,0.267,0,1,1,0,0.6,0.4,33.166666667
22400317,1610612751,1630592,0.4,0.6,1,1,0,0,0,0,0,0,1,0,0,0,1,25.866666667
22400317,1610612751,1629651,1,0,0.909,0,0,0,0.091,0,0.909,1,0,0,0,1,0,24.266666667
22400317,1610612751,1630553,0.4,0.6,0.25,0,0.75,0,0,0,0.25,1,0,1,0,1,0,30.383333333
22400317,1610612751,203471,0.6,0.4,0.875,0.25,0,0,0.125,0.125,0.625,0.286,0.714,0,0,0.286,0.714,29.433333333
22400317,1610612751,1629003,0.765,0.235,0.571,0.143,0.429,0,0,0.429,0.429,0,1,1,0,0.333,0.667,34.683333333
22400317,1610612751,1630570,0.714,0.286,0.5,0,0.25,0.167,0.25,0.167,0.5,0.333,0.667,1,0,0.5,0.5,16.6
22400317,1610612751,1641727,0.091,0.909,0,0,1,0,0,0.167,0,0,0,1,0,1,0,23.866666667
22400317,1610612751,1630549,1,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0,0,16.083333333
22400317,1610612751,1642385,0.5,0.5,1,0,0,1,0,0,1,1,0,0,0,1,0,5.65
22400317,1610612751,1627827,,,,,,,,,,,,,,,,0
22400317,1610612751,1629661,,,,,,,,,,,,,,,,0
22400317,1610612741,203897,0.462,0.538,0.444,0,0.5,0.222,0.056,0.278,0.444,0.25,0.75,0,1,0.143,0.857,25.983333333
22400317,1610612741,1641763,0.429,0.571,0.8,0,0,0,0.2,0.4,0.8,0,1,0,0,0,1,26.2
22400317,1610612741,202696,0.545,0.455,0.476,0.095,0.429,0,0.095,0.143,0.381,1,0,1,0,1,0,28.15
22400317,1610612741,1630245,0.615,0.385,0.75,0,0.188,0.563,0.063,0.188,0.75,0.667,0.333,1,0,0.714,0.286,29.683333333
22400317,1610612741,1630581,0.529,0.471,0.8,0,0.15,0.2,0.05,0.2,0.8,0.5,0.5,1,0,0.556,0.444,31.9
22400317,1610612741,1631207,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,17.516666667
22400317,1610612741,1641824,0.5,0.5,0.3,0,0.6,0.45,0.1,0.1,0.3,1,0,1,0,1,0,21.8
22400317,1610612741,1628366,0.2,0.8,0.4,0,0.6,0,0,0.4,0.4,0,1,1,0,0.5,0.5,13.35
22400317,1610612741,1630188,0.6,0.4,0.25,0,0.375,0,0.375,0,0.25,1,0,1,0,1,0,15.416666667
22400317,1610612741,1629659,0.375,0.625,0.182,0,0.545,0.182,0.273,0,0.182,1,0,1,0,1,0,17.283333333
22400317,1610612741,1630537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.433333333
22400317,1610612741,1630604,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.433333333
22400317,1610612741,1628975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85
22400317,1610612741,1628470,,,,,,,,,,,,,,,,0
22400545,1610612760,1629652,0.625,0.375,0.727,0.545,0.273,0.273,0,0,0.182,0.75,0.25,1,0,0.8,0.2,24.066666667
22400545,1610612760,1631114,0.692,0.308,0.353,0.118,0.176,0,0.471,0.235,0.235,0.333,0.667,1,0,0.5,0.5,21.316666667
22400545,1610612760,1628392,1,0,0.8,0,0,0,0.2,0.2,0.8,0.75,0.25,0,0,0.75,0.25,21.666666667
22400545,1610612760,1641717,0.625,0.375,0.571,0.143,0.429,0,0,0,0.429,0.5,0.5,1,0,0.667,0.333,29.783333333
22400545,1610612760,1628983,0.765,0.235,0.296,0.074,0.111,0.148,0.593,0.074,0.222,0,1,0,1,0,1,30.133333333
22400545,1610612760,1631119,0.429,0.571,0.667,0,0.333,0,0,0.333,0.667,0.667,0.333,1,0,0.75,0.25,24.133333333
22400545,1610612760,1630198,0.4,0.6,0.571,0.286,0.429,0,0,0.714,0.286,0.5,0.5,1,0,0.667,0.333,20.166666667
22400545,1610612760,1630598,0.636,0.364,0.435,0.174,0.261,0.391,0.304,0.391,0.261,0.4,0.6,1,0,0.571,0.429,30.466666667
22400545,1610612760,1629026,0.556,0.444,0.4,0.2,0.6,0,0,0,0.2,0,1,1,0,0.5,0.5,21.933333333
22400545,1610612760,1642382,0.5,0.5,0.4,0,0.6,0,0,0,0.4,0,1,1,0,0.5,0.5,8.166666667
22400545,1610612760,1642505,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,8.166666667
22400545,1610612760,1627936,,,,,,,,,,,,,,,,0
22400545,1610612764,1641731,0.417,0.583,0.4,0,0.3,0.4,0.3,0.2,0.4,1,0,1,0,1,0,28.916666667
22400545,1610612764,1628398,0.5,0.5,0.667,0.333,0,0,0.333,0,0.333,0.5,0.5,0,0,0.5,0.5,29.816666667
22400545,1610612764,1642259,0.429,0.571,0.4,0,0.6,0,0,0,0.4,1,0,1,0,1,0,24.683333333
22400545,1610612764,1629673,0.4,0.6,0.462,0,0,0.154,0.538,0,0.462,0,1,0,0,0,1,23.25
22400545,1610612764,1642267,0.4,0.6,0.4,0,0.6,0,0,0.6,0.4,1,0,1,0,1,0,34.366666667
22400545,1610612764,202685,0.6,0.4,0.545,0,0.273,0,0.182,0,0.545,0.667,0.333,1,0,0.75,0.25,18.05
22400545,1610612764,1630557,0.444,0.556,0.353,0,0.529,0,0.118,0.118,0.353,0.667,0.333,1,0,0.833,0.167,23.583333333
22400545,1610612764,1642273,0.2,0.8,0,0,0,0.25,1,0.25,0,0,0,0,0,0,0,20.133333333
22400545,1610612764,1630551,0.6,0.4,1,0,0,0,0,0,1,1,0,0,0,1,0,13.233333333
22400545,1610612764,1630215,1,0,0.667,0,0,0,0.333,0,0.667,0,1,0,0,0,1,8.166666667
22400545,1610612764,1630264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.266666667
22400545,1610612764,1631116,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5.266666667
22400545,1610612764,1631098,0.333,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,5.266666667
22400545,1610612764,1626158,,,,,,,,,,,,,,,,0
22400849,1610612750,1641740,0.333,0.667,0,0,1,0,0,0,0,0,0,1,0,1,0,16.983333333
22400849,1610612750,1630183,0.722,0.278,0.667,0,0.2,0.133,0.133,0,0.667,1,0,1,0,1,0,37.016666667
22400849,1610612750,1629675,0.5,0.5,0.667,0,0,1,0.333,0.667,0.667,0,1,0,0,0,1,30.833333333
22400849,1610612750,1630162,0.5,0.5,0.444,0.111,0.333,0.222,0.222,0.222,0.333,0.5,0.5,0.5,0.5,0.5,0.5,26.116666667
22400849,1610612750,201144,0.2,0.8,0.2,0,0.6,0.3,0.2,0.2,0.2,1,0,0.5,0.5,0.667,0.333,25.633333333
22400849,1610612750,1628978,0,1,0,0,1,0,0,0.333,0,0,0,0.667,0.333,0.667,0.333,23.166666667
22400849,1610612750,1629638,0.2,0.8,0.286,0,0.429,0.214,0.286,0.214,0.286,0.5,0.5,1,0,0.75,0.25,34.5
22400849,1610612750,1630545,0.8,0.2,0.64,0,0.12,0.32,0.24,0.16,0.64,0.75,0.25,1,0,0.778,0.222,29.016666667
22400849,1610612750,1642265,0.6,0.4,1,0.5,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0.5,11.616666667
22400849,1610612750,1630568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.116666667
22400849,1610612750,1642399,,,,,,,,,,,,,,,,0
22400849,1610612750,204060,,,,,,,,,,,,,,,,0
22400849,1610612750,1631159,,,,,,,,,,,,,,,,0
22400849,1610612750,1631169,,,,,,,,,,,,,,,,0
22400849,1610612750,1641803,,,,,,,,,,,,,,,,0
22400849,1610612747,1629060,0.333,0.667,0.4,0,0.6,0.4,0,0,0.4,1,0,1,0,1,0,18.45
22400849,1610612747,2544,0.571,0.429,0.424,0,0.364,0.152,0.212,0.152,0.424,0.286,0.714,1,0,0.545,0.455,37.433333333
22400849,1610612747,1629637,1,0,0.6,0,0,0.1,0.4,0.1,0.6,1,0,0,0,1,0,22.833333333
22400849,1610612747,1630559,0.5,0.5,0.261,0,0.261,0,0.478,0,0.261,0,1,0.5,0.5,0.2,0.8,38.033333333
22400849,1610612747,1629029,0.55,0.45,0.476,0,0.143,0,0.381,0.048,0.476,0.2,0.8,1,0,0.333,0.667,35.766666667
22400849,1610612747,1627827,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,30.516666667
22400849,1610612747,1629216,0.167,0.833,0.5,0,0,0,0.5,0,0.5,1,0,0,0,1,0,20.316666667
22400849,1610612747,1629020,0.333,0.667,0.4,0,0.6,0,0,0,0.4,1,0,1,0,1,0,13.1
22400849,1610612747,1630692,0.6,0.4,0.571,0.286,0.429,0,0,0,0.286,1,0,1,0,1,0,12.55
22400849,1610612747,1642261,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,11
22400849,1610612747,203458,,,,,,,,,,,,,,,,0
22400849,1610612747,1629003,,,,,,,,,,,,,,,,0
22400849,1610612747,202693,,,,,,,,,,,,,,,,0
22400849,1610612747,1629629,,,,,,,,,,,,,,,,0
22400566,1610612742,202691,0.25,0.75,0.5,0.167,0.5,0,0,0,0.333,0.667,0.333,1,0,0.8,0.2,25.816666667
22400566,1610612742,1629023,0.636,0.364,0.429,0,0.214,0.143,0.357,0.143,0.429,0.667,0.333,1,0,0.75,0.25,38.483333333
22400566,1610612742,1629655,1,0,0.889,0,0,0.111,0.111,0.148,0.889,0.667,0.333,0,0,0.667,0.333,29.983333333
22400566,1610612742,1630230,0.714,0.286,0.571,0,0.429,0,0,0,0.571,0.5,0.5,1,0,0.667,0.333,30.266666667
22400566,1610612742,203915,0.529,0.471,0.3,0,0.45,0.1,0.25,0.1,0.3,0,1,1,0,0.5,0.5,37.816666667
22400566,1610612742,1630702,0.538,0.462,0.286,0,0.571,0.238,0.143,0.143,0.286,0.667,0.333,0.25,0.75,0.429,0.571,25.366666667
22400566,1610612742,203939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.516666667
22400566,1610612742,1629656,0.636,0.364,0.714,0,0.214,0.357,0.071,0.143,0.714,0.6,0.4,1,0,0.667,0.333,18.55
22400566,1610612742,1641765,0.667,0.333,0,0,0,0,1,0,0,0,0,0,0,0,0,10.416666667
22400566,1610612742,1628467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
22400566,1610612742,1630314,0.667,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,5.283333333
22400566,1610612742,202693,,,,,,,,,,,,,,,,0
22400566,1610612740,1629750,0.286,0.714,0.154,0,0.692,0.154,0.154,0.231,0.154,0,1,1,0,0.75,0.25,26.983333333
22400566,1610612740,1630530,0.667,0.333,0.417,0,0.25,0.25,0.333,0.542,0.417,0.6,0.4,0.5,0.5,0.571,0.429,38.416666667
22400566,1610612740,1642274,1,0,0.833,0,0,0,0.167,0,0.833,0.6,0.4,0,0,0.6,0.4,28.916666667
22400566,1610612740,203468,0.5,0.5,0.545,0,0.273,0.364,0.182,0.636,0.545,0,1,1,0,0.25,0.75,33.5
22400566,1610612740,1627749,0.545,0.455,0.4,0.2,0.4,0.167,0.2,0.033,0.2,0.167,0.833,0.25,0.75,0.2,0.8,33.016666667
22400566,1610612740,1641722,0.444,0.556,0.5,0.333,0.5,0.25,0,0,0.167,0.667,0.333,1,0,0.8,0.2,21.416666667
22400566,1610612740,1628464,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,18.85
22400566,1610612740,1630526,0.667,0.333,1,0.5,0,0,0,0,0.5,1,0,0,0,1,0,8.966666667
22400566,1610612740,1630631,0.4,0.6,1,0,0,0,0,0,1,1,0,0,0,1,0,14.983333333
22400566,1610612740,1630527,0.75,0.25,0.667,0.222,0.333,0.333,0,0,0.444,0.667,0.333,1,0,0.75,0.25,14.95
22400566,1610612740,1631255,,,,,,,,,,,,,,,,0
22400566,1610612740,1629627,,,,,,,,,,,,,,,,0
22400978,1610612737,1642258,0.385,0.615,0.625,0,0.375,0.375,0,0.125,0.625,0.6,0.4,1,0,0.714,0.286,22.583333333
22400978,1610612737,1631243,0.25,0.75,1,0,0,0,0,0,1,1,0,0,0,1,0,16.916666667
22400978,1610612737,1630168,0.818,0.182,0.571,0,0.143,0.238,0.286,0.333,0.571,0.833,0.167,1,0,0.857,0.143,32.45
22400978,1610612737,1630700,0.818,0.182,0.714,0,0.214,0.143,0.071,0.143,0.714,0.4,0.6,1,0,0.5,0.5,34.316666667
22400978,1610612737,1629027,0.722,0.278,0.429,0,0.321,0.214,0.25,0.107,0.429,0.333,0.667,0.667,0.333,0.444,0.556,39.033333333
22400978,1610612737,1630249,0.167,0.833,0.25,0,0.75,0,0,0,0.25,1,0,1,0,1,0,26.65
22400978,1610612737,1629611,0.75,0.25,0.769,0,0,0.385,0.231,0.154,0.769,0.4,0.6,0,0,0.4,0.6,25.916666667
22400978,1610612737,1627777,0.357,0.643,0.333,0,0.5,0.5,0.167,0.167,0.333,0.5,0.5,1,0,0.75,0.25,26.583333333
22400978,1610612737,1631230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55
22400978,1610612737,1630552,,,,,,,,,,,,,,,,0
22400978,1610612737,1627747,,,,,,,,,,,,,,,,0
22400978,1610612737,1629726,,,,,,,,,,,,,,,,0
22400978,1610612751,1629661,0.5,0.5,0.214,0.071,0.429,0,0.357,0.179,0.143,0,1,1,0,0.571,0.429,35.85
22400978,1610612751,1630592,0.636,0.364,0.462,0,0.462,0.231,0.077,0,0.462,0.667,0.333,1,0,0.8,0.2,30.2
22400978,1610612751,1629651,1,0,0.857,0,0,0,0.143,0.143,0.857,0.667,0.333,0,0,0.667,0.333,30.05
22400978,1610612751,1630553,0.55,0.45,0.364,0,0.545,0,0.091,0.091,0.364,0.5,0.5,1,0,0.75,0.25,28.883333333
22400978,1610612751,1631213,0.462,0.538,0.375,0,0.563,0.188,0.063,0.188,0.375,0.667,0.333,0.667,0.333,0.667,0.333,32.983333333
22400978,1610612751,1630570,0.75,0.25,0.462,0,0.231,0.154,0.308,0.385,0.462,0.667,0.333,1,0,0.75,0.25,26.683333333
22400978,1610612751,1641721,0.429,0.571,0.4,0,0.6,0.2,0,0.3,0.4,1,0,1,0,1,0,22.383333333
22400978,1610612751,1630549,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,17.95
22400978,1610612751,1641736,0.5,0.5,0.4,0.4,0.6,0,0,0,0,1,0,1,0,1,0,15.016666667
22400978,1610612751,1641730,,,,,,,,,,,,,,,,0
22400978,1610612751,1630560,,,,,,,,,,,,,,,,0
22400978,1610612751,1630533,,,,,,,,,,,,,,,,0
22400248,1610612745,1628415,0.625,0.375,0.4,0,0.6,0,0,0,0.4,0,1,1,0,0.5,0.5,20.966666667
22400248,1610612745,1631095,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,1,0,0,0,1,0,24.65
22400248,1610612745,1630578,0.905,0.095,0.889,0.222,0,0,0.111,0.111,0.667,0.375,0.625,0,0,0.375,0.625,38.816666667
22400248,1610612745,1630224,0.667,0.333,0.571,0,0.429,0.19,0,0.429,0.571,0.333,0.667,1,0,0.556,0.444,39.4
22400248,1610612745,1627832,0.522,0.478,0.462,0.077,0.346,0.269,0.192,0.385,0.385,0.667,0.333,0,1,0.444,0.556,34.65
22400248,1610612745,1631106,0.571,0.429,0.667,0,0.333,0.222,0,0.333,0.667,0.333,0.667,1,0,0.5,0.5,30.6
22400248,1610612745,1641708,1,0,0.8,0,0,0.4,0.2,0,0.8,0.25,0.75,0,0,0.25,0.75,29.216666667
22400248,1610612745,201145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45
22400248,1610612745,203500,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,5.483333333
22400248,1610612745,1642263,0.667,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,4.766666667
