SEASON,GAME_DATE,GAME_ID,GAME_CODE,HOME_TEAM_ID,HOME_TEAM_SCORE,AWAY_TEAM_ID,AWAY_TEAM_SCORE,POINTS_LEADER_ID,POINTS_LEADER_POINTS
2024-25,2025-01-06,22400494,20250106/PHXPHI,1610612755,99,1610612756,109,1630178,31
2024-25,2025-01-06,22400495,20250106/INDBKN,1610612751,99,1610612754,113,1630169,23
2024-25,2025-01-06,22400496,20250106/ORLNYK,1610612752,94,1610612753,103,1628969,24
2024-25,2025-01-06,22400497,20250106/MILTOR,1610612761,104,1610612749,128,203081,25
2024-25,2025-01-06,22400498,20250106/SASCHI,1610612741,114,1610612759,110,203897,35
2024-25,2025-01-06,22400499,20250106/DALMEM,1610612763,119,1610612742,104,1628991,35
2024-25,2025-01-06,22400500,20250106/LACMIN,1610612750,108,1610612746,106,1630162,37
2024-25,2025-01-06,22400501,20250106/MIASAC,1610612758,123,1610612748,118,201942,30
2024-25,2025-01-07,22400502,20250107/PHXCHA,1610612766,115,1610612756,104,1626164,39
2024-25,2025-01-07,22400503,20250107/HOUWAS,1610612764,112,1610612745,135,1630224,29
2024-25,2025-01-07,22400504,20250107/LALDAL,1610612742,118,1610612747,97,1629656,23
2024-25,2025-01-07,22400505,20250107/MINNOP,1610612740,97,1610612750,104,1630162,32
2024-25,2025-01-07,22400506,20250107/ATLUTA,1610612762,121,1610612737,124,1628374,35
2024-25,2025-01-07,22400507,20250107/BOSDEN,1610612743,106,1610612738,118,1628369,29
2024-25,2025-01-07,22400508,20250107/MIAGSW,1610612744,98,1610612748,114,201939,31
2024-25,2025-01-08,22400509,20250108/OKCCLE,1610612739,129,1610612760,122,1628983,31
2024-25,2025-01-08,22400510,20250108/CHIIND,1610612754,129,1610612741,113,203897,31
2024-25,2025-01-08,22400511,20250108/TORNYK,1610612752,112,1610612761,98,1626157,27
2024-25,2025-01-08,22400512,20250108/WASPHI,1610612755,109,1610612764,103,1630178,29
2024-25,2025-01-08,22400513,20250108/DETBKN,1610612751,98,1610612765,113,1641730,29
2024-25,2025-01-08,22400514,20250108/PORNOP,1610612740,100,1610612757,119,1630166,26
2024-25,2025-01-08,22400515,20250108/LACDEN,1610612743,126,1610612746,103,1626181,30
2024-25,2025-01-08,22400516,20250108/SASMIL,1610612749,121,1610612759,105,203081,26
2024-25,2025-01-09,22400517,20250109/TORCLE,1610612739,132,1610612761,126,1629636,40
2024-25,2025-01-09,22400518,20250109/GSWDET,1610612765,104,1610612744,107,1630595,32
2024-25,2025-01-09,22400519,20250109/MINORL,1610612753,89,1610612750,104,203944,23
2024-25,2025-01-09,22400520,20250109/HOUMEM,1610612763,115,1610612745,119,1630578,32
2024-25,2025-01-09,22400521,20250109/PORDAL,1610612742,117,1610612757,111,1630702,25
2024-25,2025-01-09,22400522,20250109/ATLPHX,1610612756,123,1610612737,115,203078,25
2024-25,2025-01-09,22400523,20250109/MIAUTA,1610612762,92,1610612748,97,1629639,23
2024-25,2025-01-10,22400525,20250110/GSWIND,1610612754,108,1610612744,96,1627783,25
2024-25,2025-01-10,22400526,20250110/MILORL,1610612753,106,1610612749,109,203507,41
2024-25,2025-01-10,22400527,20250110/NOPPHI,1610612755,115,1610612740,123,203468,38
2024-25,2025-01-10,22400528,20250110/SACBOS,1610612738,97,1610612758,114,1627759,28
2024-25,2025-01-10,22400529,20250110/OKCNYK,1610612752,101,1610612760,126,1628983,39
2024-25,2025-01-10,22400530,20250110/WASCHI,1610612741,138,1610612764,105,203897,33
2024-25,2025-01-10,22400531,20250110/BKNDEN,1610612743,124,1610612751,105,203999,35
2024-25,2025-01-11,22400533,20250111/UTAPHX,1610612756,114,1610612762,106,1626164,34
2024-25,2025-01-11,22400534,20250111/TORDET,1610612765,123,1610612761,114,203501,27
2024-25,2025-01-11,22400535,20250111/MEMMIN,1610612750,125,1610612763,127,1628991,33
2024-25,2025-01-11,22400536,20250111/MIAPOR,1610612757,98,1610612748,119,1629639,32
2024-25,2025-01-12,22400539,20250112/MILNYK,1610612752,140,1610612749,106,1628973,44
2024-25,2025-01-12,22400540,20250112/DENDAL,1610612742,101,1610612743,112,202691,25
2024-25,2025-01-12,22400541,20250112/SACCHI,1610612741,119,1610612758,124,203897,36
2024-25,2025-01-12,22400542,20250112/NOPBOS,1610612738,120,1610612740,119,1628369,38
2024-25,2025-01-12,22400543,20250112/INDCLE,1610612739,93,1610612754,108,1629636,20
2024-25,2025-01-12,22400544,20250112/PHIORL,1610612753,104,1610612755,99,1630178,29
2024-25,2025-01-12,22400545,20250112/OKCWAS,1610612764,95,1610612760,136,1628983,27
2024-25,2025-01-12,22400546,20250112/BKNUTA,1610612762,112,1610612751,111,1642268,23
2024-25,2025-01-12,22400547,20250112/CHAPHX,1610612756,120,1610612766,113,1626164,30
2024-25,2025-01-13,22400548,20250113/MINWAS,1610612764,106,1610612750,120,1630162,41
2024-25,2025-01-13,22400549,20250113/DETNYK,1610612752,119,1610612765,124,1630595,36
2024-25,2025-01-13,22400550,20250113/GSWTOR,1610612761,104,1610612744,101,201939,26
2024-25,2025-01-13,22400551,20250113/MEMHOU,1610612745,120,1610612763,118,1630224,42
2024-25,2025-01-13,22400552,20250113/SASLAL,1610612747,102,1610612759,126,203076,30
2024-25,2025-01-13,22400553,20250113/MIALAC,1610612746,109,1610612748,98,1629639,32
2024-25,2025-01-14,22400554,20250114/CLEIND,1610612754,117,1610612739,127,1628378,35
2024-25,2025-01-14,22400555,20250114/OKCPHI,1610612755,102,1610612760,118,1628983,32
2024-25,2025-01-14,22400556,20250114/PHXATL,1610612737,122,1610612756,117,1629027,43
2024-25,2025-01-14,22400557,20250114/NOPCHI,1610612741,113,1610612740,119,1630530,32
2024-25,2025-01-14,22400558,20250114/SACMIL,1610612749,130,1610612758,115,203507,33
2024-25,2025-01-14,22400559,20250114/DENDAL,1610612742,99,1610612743,118,1627750,45
2024-25,2025-01-14,22400560,20250114/BKNPOR,1610612757,114,1610612751,132,1630703,39
2024-25,2025-01-15,22400561,20250115/NYKPHI,1610612755,119,1610612752,125,1628973,38
2024-25,2025-01-15,22400562,20250115/BOSTOR,1610612761,110,1610612738,97,1629628,22
2024-25,2025-01-15,22400563,20250115/ATLCHI,1610612741,94,1610612737,110,1630811,27
2024-25,2025-01-15,22400564,20250115/ORLMIL,1610612749,122,1610612753,93,203081,30
2024-25,2025-01-15,22400565,20250115/GSWMIN,1610612750,115,1610612744,116,201939,31
2024-25,2025-01-15,22400566,20250115/DALNOP,1610612740,119,1610612742,116,1627749,30
2024-25,2025-01-15,22400567,20250115/MEMSAS,1610612759,115,1610612763,129,1642264,26
2024-25,2025-01-15,22400568,20250115/HOUDEN,1610612743,108,1610612745,128,1630224,34
2024-25,2025-01-15,22400569,20250115/CHAUTA,1610612762,112,1610612766,117,1631109,31
2024-25,2025-01-15,22400570,20250115/MIALAL,1610612747,117,1610612748,108,1629639,34
2024-25,2025-01-15,22400571,20250115/BKNLAC,1610612746,126,1610612751,67,202695,23
2024-25,2025-01-16,22400572,20250116/INDDET,1610612765,100,1610612754,111,1626167,28
2024-25,2025-01-16,22400573,20250116/PHXWAS,1610612764,123,1610612756,130,1626164,37
2024-25,2025-01-16,22400574,20250116/CLEOKC,1610612760,134,1610612739,114,1628983,40
2024-25,2025-01-16,22400575,20250116/LACPOR,1610612757,89,1610612746,118,1626181,23
2024-25,2025-01-16,22400576,20250116/HOUSAC,1610612758,132,1610612745,127,201942,33
2024-25,2025-01-17,22400577,20250117/ORLBOS,1610612738,121,1610612753,94,1628369,30
2024-25,2025-01-17,22400578,20250117/MINNYK,1610612752,99,1610612750,116,1630162,36
2024-25,2025-01-17,22400579,20250117/DENMIA,1610612748,113,1610612743,133,1627750,30
2024-25,2025-01-17,22400580,20250117/TORMIL,1610612749,130,1610612761,112,203507,35
2024-25,2025-01-17,22400581,20250117/UTANOP,1610612740,136,1610612762,123,203468,26
2024-25,2025-01-17,22400582,20250117/MEMSAS,1610612759,112,1610612763,140,1630583,29
2024-25,2025-01-17,22400583,20250117/OKCDAL,1610612742,106,1610612760,98,202681,25
2024-25,2025-01-17,22400584,20250117/CHACHI,1610612741,123,1610612766,125,202696,40
2024-25,2025-01-17,22400585,20250117/BKNLAL,1610612747,102,1610612751,101,1630559,38
2024-25,2025-01-18,22400586,20250118/PHXDET,1610612765,121,1610612756,125,201142,36
2024-25,2025-01-18,22400587,20250118/ATLBOS,1610612738,115,1610612737,119,1629027,28
2024-25,2025-01-18,22400588,20250118/PHIIND,1610612754,115,1610612755,102,1630178,28
2024-25,2025-01-18,22400589,20250118/WASGSW,1610612744,122,1610612764,114,1629673,38
2024-25,2025-01-18,22400590,20250118/CLEMIN,1610612750,117,1610612739,124,1628378,36
2024-25,2025-01-18,22400591,20250118/HOUPOR,1610612757,103,1610612745,125,1630224,26
2024-25,2025-01-19,22400592,20250119/SASMIA,1610612748,128,1610612759,107,1642276,25
2024-25,2025-01-19,22400593,20250119/DENORL,1610612753,100,1610612743,113,203999,20
2024-25,2025-01-19,22400594,20250119/PHIMIL,1610612749,123,1610612755,109,1630178,37
2024-25,2025-01-19,22400595,20250119/BKNOKC,1610612760,127,1610612751,101,1628983,27
2024-25,2025-01-19,22400596,20250119/LALLAC,1610612746,116,1610612747,102,2544,25
2024-25,2025-01-19,22400597,20250119/CHIPOR,1610612757,113,1610612741,102,203897,27
2024-25,2025-01-19,22400598,20250119/WASSAC,1610612758,123,1610612764,100,1627734,29
2024-25,2025-01-20,22400599,20250120/DALCHA,1610612766,110,1610612742,105,202681,33
2024-25,2025-01-20,22400600,20250120/DETHOU,1610612745,96,1610612765,107,1630595,32
2024-25,2025-01-20,22400601,20250120/MINMEM,1610612763,108,1610612750,106,1630162,32
2024-25,2025-01-20,22400602,20250120/ATLNYK,1610612752,119,1610612737,110,1628973,34
2024-25,2025-01-20,22400603,20250120/PHXCLE,1610612739,118,1610612756,92,1628378,33
2024-25,2025-01-20,22400604,20250120/BOSGSW,1610612744,85,1610612738,125,1628369,22
2024-25,2025-01-20,22400605,20250120/UTANOP,1610612740,123,1610612762,119,203468,45
2024-25,2025-01-20,22400611,20250120/CHILAC,1610612746,99,1610612741,112,203897,35
2024-25,2025-01-21,22400606,20250121/NYKBKN,1610612751,95,1610612752,99,1626157,25
2024-25,2025-01-21,22400607,20250121/PORMIA,1610612748,107,1610612757,116,1629014,24
2024-25,2025-01-21,22400608,20250121/ORLTOR,1610612761,109,1610612753,93,1631094,26
2024-25,2025-01-21,22400609,20250121/PHIDEN,1610612743,144,1610612755,109,1630178,28
2024-25,2025-01-21,22400610,20250121/WASLAL,1610612747,111,1610612764,88,203076,29
2024-25,2025-01-22,22400612,20250122/DETATL,1610612737,104,1610612765,114,1630595,29
2024-25,2025-01-22,22400613,20250122/PHXBKN,1610612751,84,1610612756,108,1626164,32
2024-25,2025-01-22,22400614,20250122/MINDAL,1610612742,114,1610612750,115,202681,36
2024-25,2025-01-22,22400615,20250122/CLEHOU,1610612745,109,1610612739,108,1629636,26
2024-25,2025-01-22,22400616,20250122/CHAMEM,1610612763,132,1610612766,120,1631109,38
2024-25,2025-01-22,22400618,20250122/UTAOKC,1610612760,123,1610612762,114,1628983,54
2024-25,2025-01-22,22400619,20250122/GSWSAC,1610612758,123,1610612744,117,201942,32
2024-25,2025-01-22,22400620,20250122/BOSLAC,1610612746,113,1610612738,117,1627884,29
2024-25,2025-01-23,22400621,20250123/SASIND,1610612754,110,1610612759,140,1641705,30
2024-25,2025-01-23,22400622,20250123/PORORL,1610612753,79,1610612757,101,1629014,21
2024-25,2025-01-23,22400623,20250123/TORATL,1610612737,119,1610612761,122,1630567,25
2024-25,2025-01-23,22400624,20250123/MIAMIL,1610612749,125,1610612748,96,203081,29
2024-25,2025-01-23,22400625,20250123/DALOKC,1610612760,115,1610612742,121,1631114,33
2024-25,2025-01-23,22400626,20250123/SACDEN,1610612743,132,1610612758,123,203999,35
2024-25,2025-01-23,22400628,20250123/CHIGSW,1610612744,131,1610612741,106,203897,24
2024-25,2025-01-23,22400629,20250123/BOSLAL,1610612747,117,1610612738,96,203076,24
2024-25,2025-01-23,22400983,20250123/WASLAC,1610612746,110,1610612764,93,1629673,24
2024-25,2025-01-24,22400630,20250124/PORCHA,1610612766,97,1610612757,102,1629014,27
2024-25,2025-01-24,22400631,20250124/CLEPHI,1610612755,132,1610612739,129,1628378,37
2024-25,2025-01-24,22400632,20250124/NOPMEM,1610612763,139,1610612740,126,1628991,29
2024-25,2025-01-25,22400633,20250125/INDSAS,1610612759,98,1610612754,136,1630169,28
2024-25,2025-01-25,22400634,20250125/DENMIN,1610612750,133,1610612743,104,1630162,34
2024-25,2025-01-25,22400635,20250125/BOSDAL,1610612742,107,1610612738,122,1628369,24
2024-25,2025-01-25,22400636,20250125/MIABKN,1610612751,97,1610612748,106,1629639,25
2024-25,2025-01-25,22400637,20250125/NOPCHA,1610612766,123,1610612740,92,1629627,28
2024-25,2025-01-25,22400638,20250125/DETORL,1610612753,121,1610612765,113,1630595,35
2024-25,2025-01-25,22400639,20250125/TORATL,1610612737,94,1610612761,117,1630567,24
2024-25,2025-01-25,22400640,20250125/HOUCLE,1610612739,131,1610612745,135,1629636,39
2024-25,2025-01-25,22400641,20250125/SACNYK,1610612752,143,1610612758,120,1628384,33
2024-25,2025-01-25,22400642,20250125/PHICHI,1610612741,97,1610612755,109,1630178,31
2024-25,2025-01-25,22400643,20250125/UTAMEM,1610612763,125,1610612762,103,1628991,28
2024-25,2025-01-25,22400644,20250125/LALGSW,1610612744,108,1610612747,118,203076,36
2024-25,2025-01-25,22400645,20250125/WASPHX,1610612756,119,1610612764,109,1628398,30
2024-25,2025-01-25,22400646,20250125/MILLAC,1610612746,127,1610612749,117,201935,40
2024-25,2025-01-26,22400647,20250126/OKCPOR,1610612757,108,1610612760,118,1628983,35
2024-25,2025-01-27,22400648,20250127/LALCHA,1610612766,107,1610612747,112,203076,42
2024-25,2025-01-27,22400649,20250127/DETCLE,1610612739,110,1610612765,91,1629636,22
2024-25,2025-01-27,22400650,20250127/HOUBOS,1610612738,112,1610612745,114,1628415,36
2024-25,2025-01-27,22400651,20250127/SACBKN,1610612751,96,1610612758,110,1628368,30
2024-25,2025-01-27,22400652,20250127/ORLMIA,1610612748,125,1610612753,119,1629639,30
2024-25,2025-01-27,22400653,20250127/MEMNYK,1610612752,143,1610612763,106,1628969,28
2024-25,2025-01-27,22400654,20250127/NOPTOR,1610612761,113,1610612740,104,1629627,31
2024-25,2025-01-27,22400655,20250127/DENCHI,1610612741,129,1610612743,121,203999,33
2024-25,2025-01-27,22400656,20250127/ATLMIN,1610612750,100,1610612737,92,1629631,35
2024-25,2025-01-27,22400657,20250127/WASDAL,1610612742,130,1610612764,108,202691,23
2024-25,2025-01-27,22400658,20250127/MILUTA,1610612762,110,1610612749,125,203081,35
2024-25,2025-01-27,22400659,20250127/LACPHX,1610612756,111,1610612746,109,1626164,26
2024-25,2025-01-28,22400532,20250128/HOUATL,1610612737,96,1610612745,100,1630224,25
2024-25,2025-01-28,22400660,20250128/LALPHI,1610612755,118,1610612747,104,1630178,43
2024-25,2025-01-28,22400661,20250128/UTAGSW,1610612744,114,1610612762,103,1629012,30
2024-25,2025-01-28,22400662,20250128/MILPOR,1610612757,125,1610612749,112,203507,39
2024-25,2025-01-29,22400663,20250129/BKNCHA,1610612766,83,1610612751,104,1628970,23
2024-25,2025-01-29,22400664,20250129/DETIND,1610612754,133,1610612765,119,1627783,37
2024-25,2025-01-29,22400665,20250129/TORWAS,1610612764,82,1610612761,106,1630567,24
2024-25,2025-01-29,22400666,20250129/CHIBOS,1610612738,122,1610612741,100,204001,34
2024-25,2025-01-29,22400667,20250129/CLEMIA,1610612748,106,1610612739,126,1628378,34
2024-25,2025-01-29,22400668,20250129/DENNYK,1610612752,122,1610612743,112,1627750,33
2024-25,2025-01-29,22400669,20250129/SACPHI,1610612755,117,1610612758,104,1630178,30
2024-25,2025-01-29,22400670,20250129/DALNOP,1610612740,136,1610612742,137,1630530,32
2024-25,2025-01-29,22400671,20250129/LACSAS,1610612759,116,1610612746,128,202695,27
2024-25,2025-01-29,22400672,20250129/MINPHX,1610612756,113,1610612750,121,1630162,33
2024-25,2025-01-29,22400673,20250129/OKCGSW,1610612744,116,1610612760,109,1628983,52
2024-25,2025-01-30,22400674,20250130/LALWAS,1610612764,96,1610612747,134,2544,24
2024-25,2025-01-30,22400675,20250130/ATLCLE,1610612739,137,1610612737,115,1642258,30
2024-25,2025-01-30,22400676,20250130/HOUMEM,1610612763,120,1610612745,119,1630224,25
2024-25,2025-01-30,22400677,20250130/MINUTA,1610612762,113,1610612750,138,1630162,36
2024-25,2025-01-30,22400678,20250130/ORLPOR,1610612757,119,1610612753,90,1630532,24
2024-25,2025-01-31,22400679,20250131/LACCHA,1610612766,104,1610612746,112,1626181,27
2024-25,2025-01-31,22400680,20250131/DALDET,1610612765,117,1610612742,102,1630595,40
2024-25,2025-01-31,22400681,20250131/DENPHI,1610612755,134,1610612743,137,1630178,42
2024-25,2025-01-31,22400682,20250131/CHITOR,1610612761,106,1610612741,122,1629632,25
2024-25,2025-01-31,22400683,20250131/BOSNOP,1610612740,116,1610612738,118,1630530,40
2024-25,2025-01-31,22400684,20250131/MILSAS,1610612759,144,1610612749,118,203507,35
2024-25,2025-01-31,22400685,20250131/PHXGSW,1610612744,105,1610612756,130,1626164,31
2024-25,2025-02-01,22400686,20250201/ATLIND,1610612754,132,1610612737,127,1629027,34
2024-25,2025-02-01,22400687,20250201/ORLUTA,1610612762,113,1610612753,99,1630532,37
2024-25,2025-02-01,22400688,20250201/DENCHA,1610612766,104,1610612743,107,203999,28
2024-25,2025-02-01,22400689,20250201/BKNHOU,1610612745,98,1610612751,110,1630224,29
2024-25,2025-02-01,22400690,20250201/WASMIN,1610612750,103,1610612764,105,1628398,31
2024-25,2025-02-01,22400691,20250201/SACOKC,1610612760,144,1610612758,110,1630598,41
2024-25,2025-02-01,22400692,20250201/LALNYK,1610612752,112,1610612747,128,2544,33
2024-25,2025-02-01,22400693,20250201/MIASAS,1610612759,103,1610612748,105,1628389,30
2024-25,2025-02-01,22400694,20250201/PHXPOR,1610612757,127,1610612756,108,1626164,37
2024-25,2025-02-02,22400695,20250202/CHIDET,1610612765,127,1610612741,119,1629632,22
2024-25,2025-02-02,22400696,20250202/DALCLE,1610612739,144,1610612742,101,1630241,27
2024-25,2025-02-02,22400697,20250202/LACTOR,1610612761,115,1610612746,108,201935,25
2024-25,2025-02-02,22400698,20250202/BOSPHI,1610612755,110,1610612738,118,1628369,35
2024-25,2025-02-02,22400699,20250202/MEMMIL,1610612749,119,1610612763,132,1628991,37
2024-25,2025-02-03,22400700,20250203/WASCHA,1610612766,114,1610612764,124,1641731,26
2024-25,2025-02-03,22400701,20250203/ATLDET,1610612765,130,1610612737,132,1629027,34
2024-25,2025-02-03,22400702,20250203/HOUNYK,1610612752,124,1610612745,118,1628973,42
2024-25,2025-02-03,22400703,20250203/SASMEM,1610612763,128,1610612759,109,1628991,31
2024-25,2025-02-03,22400704,20250203/SACMIN,1610612750,114,1610612758,116,201942,33
2024-25,2025-02-03,22400705,20250203/MILOKC,1610612760,125,1610612749,96,1628983,34
2024-25,2025-02-03,22400706,20250203/NOPDEN,1610612743,125,1610612740,113,1630530,41
2024-25,2025-02-03,22400707,20250203/INDUTA,1610612762,111,1610612754,112,1627783,22
2024-25,2025-02-03,22400708,20250203/ORLGSW,1610612744,104,1610612753,99,1630175,26
2024-25,2025-02-03,22400709,20250203/PHXPOR,1610612757,121,1610612756,119,1626164,34
2024-25,2025-02-04,22400710,20250204/BOSCLE,1610612739,105,1610612738,112,1628378,31
2024-25,2025-02-04,22400711,20250204/HOUBKN,1610612751,99,1610612745,97,1630578,24
2024-25,2025-02-04,22400712,20250204/DALPHI,1610612755,118,1610612742,116,202681,34
2024-25,2025-02-04,22400713,20250204/NYKTOR,1610612761,115,1610612752,121,1628973,28
2024-25,2025-02-04,22400714,20250204/MIACHI,1610612741,133,1610612748,124,1630581,24
2024-25,2025-02-04,22400715,20250204/LALLAC,1610612746,97,1610612747,122,2544,26
2024-25,2025-02-04,22400716,20250204/INDPOR,1610612757,112,1610612754,89,1629014,22
2024-25,2025-02-05,22400717,20250205/MILCHA,1610612766,102,1610612749,112,203081,29
2024-25,2025-02-05,22400718,20250205/CLEDET,1610612765,115,1610612739,118,1630595,38
2024-25,2025-02-05,22400719,20250205/SASATL,1610612737,125,1610612759,126,1629027,32
2024-25,2025-02-05,22400720,20250205/WASBKN,1610612751,102,1610612764,119,1630553,25
2024-25,2025-02-05,22400721,20250205/MIAPHI,1610612755,101,1610612748,108,1630178,31
2024-25,2025-02-05,22400722,20250205/MEMTOR,1610612761,107,1610612763,138,1628991,32
2024-25,2025-02-05,22400723,20250205/CHIMIN,1610612750,127,1610612741,108,1630162,49
2024-25,2025-02-05,22400724,20250205/PHXOKC,1610612760,140,1610612756,109,1628983,50
2024-25,2025-02-05,22400725,20250205/GSWUTA,1610612762,131,1610612744,128,201939,32
2024-25,2025-02-05,22400726,20250205/NOPDEN,1610612743,144,1610612740,119,1629008,39
2024-25,2025-02-05,22400727,20250205/ORLSAC,1610612758,111,1610612753,130,1630532,31
2024-25,2025-02-06,22400728,20250206/DALBOS,1610612738,120,1610612742,127,1627759,25
2024-25,2025-02-06,22400729,20250206/HOUMIN,1610612750,127,1610612745,114,1630162,41
2024-25,2025-02-06,22400730,20250206/ORLDEN,1610612743,112,1610612753,90,1629008,30
2024-25,2025-02-06,22400731,20250206/GSWLAL,1610612747,120,1610612744,112,2544,42
2024-25,2025-02-06,22400732,20250206/SACPOR,1610612757,108,1610612758,102,1629014,30
2024-25,2025-02-06,22400733,20250206/INDLAC,1610612746,112,1610612754,119,1627783,33
2024-25,2025-02-07,22400734,20250207/SASCHA,1610612766,117,1610612759,116,1642264,33
2024-25,2025-02-07,22400735,20250207/CLEWAS,1610612764,124,1610612739,134,1629673,45
2024-25,2025-02-07,22400736,20250207/MILATL,1610612737,115,1610612749,110,1626171,26
2024-25,2025-02-07,22400737,20250207/MIABKN,1610612751,102,1610612748,86,1626179,20
2024-25,2025-02-07,22400738,20250207/PHIDET,1610612765,125,1610612755,112,1627736,36
2024-25,2025-02-07,22400739,20250207/TOROKC,1610612760,121,1610612761,109,1631114,27
2024-25,2025-02-07,22400740,20250207/UTAPHX,1610612756,135,1610612762,127,1626164,47
2024-25,2025-02-08,22400741,20250208/HOUDAL,1610612742,116,1610612745,105,1630578,30
2024-25,2025-02-08,22400742,20250208/INDLAL,1610612747,124,1610612754,117,1630559,45
2024-25,2025-02-08,22400743,20250208/SASORL,1610612753,112,1610612759,111,1630532,33
2024-25,2025-02-08,22400744,20250208/ATLWAS,1610612764,111,1610612737,125,1629027,35
2024-25,2025-02-08,22400745,20250208/GSWCHI,1610612741,111,1610612744,132,201939,34
2024-25,2025-02-08,22400746,20250208/OKCMEM,1610612763,112,1610612760,125,1628983,32
2024-25,2025-02-08,22400747,20250208/PORMIN,1610612750,114,1610612757,98,1630183,30
2024-25,2025-02-08,22400748,20250208/BOSNYK,1610612752,104,1610612738,131,1628369,40
2024-25,2025-02-08,22400749,20250208/DENPHX,1610612756,105,1610612743,122,1627750,30
2024-25,2025-02-08,22400750,20250208/NOPSAC,1610612758,123,1610612740,118,1629627,40
2024-25,2025-02-08,22400751,20250208/UTALAC,1610612746,130,1610612762,110,1626181,26
2024-25,2025-02-09,22400752,20250209/CHADET,1610612765,112,1610612766,102,1628970,30
2024-25,2025-02-09,22400753,20250209/TORHOU,1610612745,94,1610612761,87,1630193,20
2024-25,2025-02-09,22400754,20250209/PHIMIL,1610612749,135,1610612755,127,203081,43
2024-25,2025-02-10,22400755,20250210/MINCLE,1610612739,128,1610612750,107,1630162,44
2024-25,2025-02-10,22400756,20250210/ATLORL,1610612753,106,1610612737,112,1630532,37
2024-25,2025-02-10,22400757,20250210/SASWAS,1610612764,121,1610612759,131,1641705,31
2024-25,2025-02-10,22400758,20250210/CHABKN,1610612751,97,1610612766,89,1631217,21
2024-25,2025-02-10,22400759,20250210/BOSMIA,1610612748,85,1610612738,103,1628369,33
2024-25,2025-02-10,22400760,20250210/GSWMIL,1610612749,111,1610612744,125,203081,38
2024-25,2025-02-10,22400761,20250210/NOPOKC,1610612760,137,1610612740,101,1628983,31
2024-25,2025-02-10,22400762,20250210/SACDAL,1610612742,128,1610612758,129,201942,42
2024-25,2025-02-10,22400763,20250210/PORDEN,1610612743,146,1610612757,117,203999,40
2024-25,2025-02-10,22400768,20250210/UTALAL,1610612747,132,1610612762,113,2544,24
2024-25,2025-02-11,22400764,20250211/TORPHI,1610612755,103,1610612761,106,1630567,33
2024-25,2025-02-11,22400765,20250211/NYKIND,1610612754,115,1610612752,128,1626157,40
2024-25,2025-02-11,22400766,20250211/DETCHI,1610612741,92,1610612765,132,1627736,24
2024-25,2025-02-11,22400767,20250211/MEMPHX,1610612756,112,1610612763,119,201142,34
2024-25,2025-02-12,22400769,20250212/SASBOS,1610612738,116,1610612759,103,1628369,32
2024-25,2025-02-12,22400770,20250212/CHAORL,1610612753,102,1610612766,86,1631094,24
2024-25,2025-02-12,22400771,20250212/INDWAS,1610612764,130,1610612754,134,1629673,42
2024-25,2025-02-12,22400772,20250212/PHIBKN,1610612751,100,1610612755,96,1626162,30
2024-25,2025-02-12,22400773,20250212/ATLNYK,1610612752,149,1610612737,148,1626157,44
2024-25,2025-02-12,22400774,20250212/CLETOR,1610612761,108,1610612739,131,1629628,27
2024-25,2025-02-12,22400775,20250212/DETCHI,1610612741,110,1610612765,128,1630595,29
2024-25,2025-02-12,22400776,20250212/MILMIN,1610612750,101,1610612749,103,1630162,28
2024-25,2025-02-12,22400777,20250212/SACNOP,1610612740,111,1610612758,119,1629627,33
2024-25,2025-02-12,22400778,20250212/MIAOKC,1610612760,115,1610612748,101,1628983,32
2024-25,2025-02-12,22400779,20250212/PHXHOU,1610612745,119,1610612756,111,201142,37
2024-25,2025-02-12,22400780,20250212/PORDEN,1610612743,132,1610612757,121,1627750,55
2024-25,2025-02-12,22400781,20250212/LALUTA,1610612762,131,1610612747,119,1628374,32
2024-25,2025-02-12,22400782,20250212/GSWDAL,1610612742,111,1610612744,107,202681,42
2024-25,2025-02-12,22400783,20250212/MEMLAC,1610612746,128,1610612763,114,202695,25
2024-25,2025-02-13,22400784,20250213/GSWHOU,1610612745,98,1610612744,105,201939,27
2024-25,2025-02-13,22400785,20250213/SACNOP,1610612740,140,1610612758,133,203468,43
2024-25,2025-02-13,22400786,20250213/MIADAL,1610612742,118,1610612748,113,1629639,40
2024-25,2025-02-13,22400787,20250213/OKCMIN,1610612750,116,1610612760,101,1629675,27
2024-25,2025-02-13,22401004,20250213/LACUTA,1610612762,116,1610612746,120,1626181,41
2024-25,2025-02-14,32400004,20250214/TMTTMC,1610616855,40,1610616856,34,1641711,12
2024-25,2025-02-14,32400005,20250214/TMGTMM,1610616857,39,1610616858,40,1631159,14
2024-25,2025-02-14,32400006,20250214/TMGTMC,1610616855,25,1610616858,14,1642264,12
2024-25,2025-02-16,32400011,20250216/KENCHK,1610616851,41,1610616853,32,1628983,12
2024-25,2025-02-16,32400021,20250216/CANSHQ,1610616852,42,1610616854,35,203081,9
2024-25,2025-02-16,32400031,20250216/SHQCHK,1610616851,25,1610616852,41,1628369,15
2024-25,2025-02-19,22400524,20250219/CHALAL,1610612747,97,1610612766,100,1628970,29
2024-25,2025-02-20,22400788,20250220/MEMIND,1610612754,127,1610612763,113,1630217,23
2024-25,2025-02-20,22400789,20250220/BOSPHI,1610612755,104,1610612738,124,1630202,28
2024-25,2025-02-20,22400790,20250220/ORLATL,1610612737,108,1610612753,114,1629027,38
